title,writer,date,abstract,published_institution_url,original_url,timestamp
Human emotion classification based on multiple physiological signals by wearable system,"Xin Liu, Qisong Wang, Dan Liu, Yuan Wang, Yan Zhang, Ou Bai, Jinwei Sun, Xin Liu, Qisong Wang, Dan Liu, Yuan Wang, Yan Zhang, Ou Bai, Jinwei Sun",2018,"Background:
        
      
      Human emotion classification is traditionally achieved using multi-channel electroencephalogram (EEG) signal, which requires costly equipment and complex classification algorithms.
    


          Objective:
        
      
      The experiments can be implemented in the laboratory environment equipped with high-performance computers for the online analysis; this will hinder the usability in practical applications.
    


          Methods:
        
      
      Considering that other physiological signals are also associated with emotional changes, this paper proposes to use a wearable, wireless system to acquire a single-channel electroencephalogram signal, respiration, electrocardiogram (ECG) signal, and body postures to explore the relationship between these signals and the human emotions.
    


          Results and conclusions:
        
      
      Compared with traditional emotion classification method, the presented method was able to extract a small number of key features associated with human emotions from multiple physiological signals, where the algorithm complexity was greatly reduced when incorporated with the support vector machine classification. The proposed method can support an embedded on-line analysis and may enhance the usability of emotion classification.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/29758969/,2022-11-27 10:10:39 PM
An Integrated Multi-Sensor Approach for the Remote Monitoring of Parkinson's Disease,"Giovanni Albani, Claudia Ferraris, Roberto Nerino, Antonio Chimienti, Giuseppe Pettiti, Federico Parisi, Gianluigi Ferrari, Nicola Cau, Veronica Cimolin, Corrado Azzaro, Lorenzo Priano, Alessandro Mauro, Giovanni Albani, Claudia Ferraris, Roberto Nerino, Antonio Chimienti, Giuseppe Pettiti, Federico Parisi, Gianluigi Ferrari, Nicola Cau, Veronica Cimolin, Corrado Azzaro, Lorenzo Priano, Alessandro Mauro",2019 Nov 2,"The increment of the prevalence of neurological diseases due to the trend in population aging demands for new strategies in disease management. In Parkinson's disease (PD), these strategies should aim at improving diagnosis accuracy and frequency of the clinical follow-up by means of decentralized cost-effective solutions. In this context, a system suitable for the remote monitoring of PD subjects is presented. It consists of the integration of two approaches investigated in our previous works, each one appropriate for the movement analysis of specific parts of the body: low-cost optical devices for the upper limbs and wearable sensors for the lower ones. The system performs the automated assessments of six motor tasks of the unified Parkinson's disease rating scale, and it is equipped with a gesture-based human machine interface designed to facilitate the user interaction and the system management. The usability of the system has been evaluated by means of standard questionnaires, and the accuracy of the automated assessment has been verified experimentally. The results demonstrate that the proposed solution represents a substantial improvement in PD assessment respect to the former two approaches treated separately, and a new example of an accurate, feasible and cost-effective mean for the decentralized management of PD.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/31684020/,2022-11-27 10:10:40 PM
Review on the Integration of Microelectronics for E-Textile,"Abdella Ahmmed Simegnaw, Benny Malengier, Gideon Rotich, Melkie Getnet Tadesse, Lieva Van Langenhove, Abdella Ahmmed Simegnaw, Benny Malengier, Gideon Rotich, Melkie Getnet Tadesse, Lieva Van Langenhove",2021 Sep 6,"Modern electronic textiles are moving towards flexible wearable textiles, so-called e-textiles that have micro-electronic elements embedded onto the textile fabric that can be used for varied classes of functionalities. There are different methods of integrating rigid microelectronic components into/onto textiles for the development of smart textiles, which include, but are not limited to, physical, mechanical, and chemical approaches. The integration systems must satisfy being flexible, lightweight, stretchable, and washable to offer a superior usability, comfortability, and non-intrusiveness. Furthermore, the resulting wearable garment needs to be breathable. In this review work, three levels of integration of the microelectronics into/onto the textile structures are discussed, the textile-adapted, the textile-integrated, and the textile-based integration. The textile-integrated and the textile-adapted e-textiles have failed to efficiently meet being flexible and washable. To overcome the above problems, researchers studied the integration of microelectronics into/onto textile at fiber or yarn level applying various mechanisms. Hence, a new method of integration, textile-based, has risen to the challenge due to the flexibility and washability advantages of the ultimate product. In general, the aim of this review is to provide a complete overview of the different interconnection methods of electronic components into/onto textile substrate.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/34501200/,2022-11-27 10:10:43 PM
Efficacy and Safety of an mHealth App and Wearable Device in Physical Performance for Patients With Hepatocellular Carcinoma: Development and Usability Study,"Yoon Kim, Jinserk Seo, So-Yeon An, Dong Hyun Sinn, Ji Hye Hwang, Yoon Kim, Jinserk Seo, So-Yeon An, Dong Hyun Sinn, Ji Hye Hwang",2020 Mar 11,"Background:
        
      
      Exercise is predicted to have a positive effect among hepatocellular carcinoma (HCC) patients. However, these patients are hesitant to start and build up an exercise program for one major reason: the vague fear of developing hepatic decompensation, a potentially fatal condition that can lead to death. Integrating mobile health (mHealth) with individualized exercise programs could be a possible option for promoting physical capacity among HCC patients.
    


          Objective:
        
      
      The aim of this study was to evaluate the efficacy and safety of rehabilitation exercises, which have been individually prescribed via an mHealth app, on physical fitness, body composition, biochemical profile, and quality of life among HCC patients.
    


          Methods:
        
      
      A total of 37 HCC patients were enrolled in a 12-week course with an mHealth app program targeted to HCC patients. The wearable wristband device Neofit (Partron Co) was provided to participants, and recorded daily physical data, such as the number of steps, calorie expenditure, exercise time, and heart rate. Each participant was given an individualized rehabilitation exercise program that was prescribed and adjusted at the 6-week midintervention period based on the assessment results. At baseline, 6-week, and 12-week sessions, participants' physical fitness levels (ie, 6-minute walk test, grip strength test, and 30-second chair stand test) were measured. Physical activity levels, as measured by the International Physical Activity Questionnaire-Short Form (IPAQ-SF); body composition (ie, body mass index, body fat percentage, and muscle mass); biochemical profiles; and quality of life, as measured by the European Organization for Research and Treatment of Cancer Quality-of-Life Questionnaire C30, were assessed at baseline and at the end point. At the 6-week midpoint, exercise intensity was individually adjusted.
    


          Results:
        
      
      Of the 37 patients, 31 (84%) completed the 12-week intervention. Grip strength improved significantly after 12 weeks of the intervention. The 30-second chair stand test and the 6-minute walk test showed significant improvement from 0 to 6 weeks, from 0 to 12 weeks, and from 6 to 12 weeks. Muscle mass and the IPAQ-SF score increased significantly after 12 weeks of the intervention without biochemical deterioration.
    


          Conclusions:
        
      
      Following 12 weeks of mHealth care, including an individually prescribed rehabilitation exercise program, we saw significant improvements in physical fitness, body composition, and physical activity without any complication or biochemical deterioration among compensated HCC patients who had completed therapy.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/32159517/,2022-11-27 10:10:44 PM
"Measuring Mental Workload With Low-Cost and Wearable Sensors: Insights Into the Accuracy, Obtrusiveness, and Research Usability of Three Instruments","Julia C Lo, Emdzad Sehic, Sebastiaan A Meijer, Julia C Lo, Emdzad Sehic, Sebastiaan A Meijer",2017 Dec,"The affordability of wearable psychophysiological sensors has led to opportunities to measure the mental workload of operators in complex sociotechnical systems in ways that are more objective and less obtrusive. This study primarily focuses on the sensors themselves by investigating low-cost and wearable sensors in terms of their accuracy, obtrusiveness, and usability for research purposes. Two sensors were assessed on their accuracy as tools to measure mental workload through heart rate variability (HRV): the E3 from Empatica and the emWave Pro from HeartMath. The BioPatch from Zephyr Technology, which is an U.S. Food and Drug Administration-approved device, was used as a gold standard to compare the data obtained from the other 2 devices regarding their accuracy on HRV. Linear dependencies for 6 of 10 HRV parameters were found between the emWave and BioPatch data and for 1 of 10 for the E3 sensor. In terms of research usability, both the E3 and the BioPatch had difficulty acquiring either sufficiently high data recording confidence values or normal distributions. However, the BioPatch output files do not require postprocessing, which reduces costs and effort in the analysis stage. None of the sensors was perceived as obtrusive by the participants.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/30369839/,2022-11-27 10:10:44 PM
"Experiences of using a wearable camera to record activity, participation and health-related behaviours: Qualitative reflections of using the Sensecam","Gemma Wilson, Derek Jones, Patricia Schofield, Denis J Martin, Gemma Wilson, Derek Jones, Patricia Schofield, Denis J Martin",2016 Nov 1,"Objective:
        
      
      Upcoming technology is changing the way that we are able to collect data looking into activity, social participation and health behaviours. Wearable cameras are one form of technology that allows us to automatically record a collection of passive images, building a visual diary of the user's day. Whilst acknowledging the usefulness of wearable cameras in research, it is also important to understand individuals' experiences whilst using them. The aim of this study was to explore the acceptance, experience and usability of a wearable camera (Microsoft® Sensecam) to record the day-to-day activity and social participation of older people.
    


          Methods:
        
      
      A total of 18 older adults, who had worn the wearable camera for seven days, took part in semi-structured interviews.
    


          Results:
        
      
      Four themes emerged from the findings: 'Intrusiveness'; 'Importance of others'; 'Remembering the wearable camera'; and 'Ease of use'.
    


          Conclusions:
        
      
      Individuals' expectations and experiences of using the wearable camera differed considerably. Participants believed that the wearable camera would be intrusive, difficult to use and would evoke public reaction; however, these worries were not borne out in experience. Individuals typically forgot about the presence of the wearable camera during use, remembering it only sporadically. One drawback to its use is that some participants were cautious of using the camera when around others, which impacted the amount of time the camera was worn, and, therefore, the nature of the data recorded. Design issues of the Sensecam were also a problem for the older adults in the study and affected their interaction with the technology.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/29942578/,2022-11-27 10:10:46 PM
Perceptions on wearable sensor-based interventions for monitoring of opioid therapy: A qualitative study,"Brittany P Chapman, Evan Lucey, Edward W Boyer, Kavita M Babu, David Smelson, Stephanie Carreiro, Brittany P Chapman, Evan Lucey, Edward W Boyer, Kavita M Babu, David Smelson, Stephanie Carreiro",2022 Oct 21,"Prescription opioid use is a risk factor for the development of opioid use disorder. Digital solutions, including wearable sensors, represent a promising opportunity for health monitoring, risk stratification and harm reduction in this treatment space. However, data on their usability and acceptability in individuals using opioids is limited. To address this gap, factors that impact usability and acceptability of wearable sensor-based opioid detection were qualitatively studied in participants enrolled in a wearable sensor-based opioid monitoring research study. At the conclusion of the monitoring period, participants were invited to take part in semi-structured interviews developed based on the technology acceptance model. Thematic analysis was conducted first using deductive, then inductive coding strategies. Forty-four participants completed the interview; approximately half were female. Major emergent themes include sensor usability, change in behavior and thought process related to sensor use, perceived usefulness in sensor-based monitoring, and willingness to have opioid use patterns monitored. Overall acceptance for sensor-based monitoring was high. Aesthetics, simplicity, and seamless functioning were all reported as key to usability. Perceived behavior changes related to monitoring were infrequent while perceived usefulness in monitoring was frequently projected onto others, requiring careful consideration regarding intervention development and targeting. Specifically, care must be taken to avoid stigma associated with opioid use and implied misuse. The design of sensor systems targeted for opioid use must also consider the physical, social, and cognitive alterations inherent in the respective disease processes compared to routine daily life.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/36339518/,2022-11-27 10:10:47 PM
Development and Performance Evaluation of Wearable Respiratory Self-Training System Using Patch Type Magnetic Sensor,"Hyo Kyeong Kang, Hojin Kim, Chae-Seon Hong, Jihun Kim, Jin Sung Kim, Dong Wook Kim, Hyo Kyeong Kang, Hojin Kim, Chae-Seon Hong, Jihun Kim, Jin Sung Kim, Dong Wook Kim",2021 Aug 3,"Purpose:
        
      
      Respiratory training system that can be used by patients themselves was developed with a micro-electro-mechanical-system (MEMS)-based patch-type magnetic sensor. We conducted a basic function test and clinical usability evaluation to determine the system's clinical applicability.
    


          Methods:
        
      
      The system is designed with a sensor attached to the patient's chest and a magnet on the back to monitor the patient's respiration by measuring changes in magnetic intensity related to respiratory movements of the thoracic surface. The system comprises a MEMS-based patch-type magnetic sensor capable of wireless communication and being applied to measurement magnets and mobile applications. System performance was evaluated by the level of systemic noise, the precision of the sensor in various breathing patterns, how measurement signals change for varying distances, or the presence or absence of material between the sensor and the magnet. Various breathing patterns were created using the QUASAR respiratory motion phantom; the data obtained were analyzed using the fitting and peak value analysis methods.
    


          Results:
        
      
      The sensor had a noise ratio of <0.54% of the signal; the average errors in signal amplitude and period for breathing patterns were 78.87 um and 72 ms, respectively. The signal could be measured consistently when the sensor-magnet distance was 10-25 cm. The signal difference was 1.89% for the presence or absence of a material, indicating that its influence on the measurement signal is relatively small.
    


          Conclusion:
        
      
      The potential of our MEMS-based patch-type wearable respiratory self-training system was confirmed via basic function tests and clinical usability evaluations. We believe that the training system could provide thorough respiratory training for patients after a clinical trial with actual patients confirming its clinical efficacy and usability.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/34414107/,2022-11-27 10:10:48 PM
GeriActive: Wearable App for Monitoring and Encouraging Physical Activity among Older Adults,"George Boateng, John A Batsis, Patrick Proctor, Ryan Halter, David Kotz, George Boateng, John A Batsis, Patrick Proctor, Ryan Halter, David Kotz",2018 Mar,"The ability to monitor a person's level of daily activity can inform self-management of physical activity and assist in augmenting behavioral interventions. For older adults, the importance of regular physical activity is critical to reduce the risk of long-term disability. In this work, we present GeriActive, an application on the Amulet wrist-worn device that monitors in real time older adults' daily activity levels (low, moderate and vigorous), which we categorized using metabolic equivalents (METs). The app implements an activity-level detection model we developed using a linear Support Vector Machine (SVM). We trained our model using data from volunteer subjects (n=29) who performed common physical activities (sit, stand, lay down, walk and run) and obtained an accuracy of 94.3% with leave-one-subject-out (LOSO) cross-validation. We ran a week-long field study to evaluate the usability and battery life of the GeriActive system where 5 older adults wore the Amulet as it monitored their activity level. Their feedback showed that our system has the potential to be usable and useful. Our evaluation further revealed a battery life of at least 1 week. The results are promising, indicating that the app may be used for activity-level monitoring by individuals or researchers for health delivery interventions that could improve the health of older adults.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/29750202/,2022-11-27 10:10:49 PM
A Pilot Study on an Integrated Service Based on Wearable Textile Platforms to promote Workers Wellness at Workplace,"G De Toma, M Pacelli, R Paradiso, A R Victoria, M Saunder, G Cuervo, G De Toma, M Pacelli, R Paradiso, A R Victoria, M Saunder, G Cuervo",2019 Jul,"This paper describes a study performed in the frame of Wearables project and reports preliminary results. Objective of the study was the implementation of an integrated service finalized to increase employees' well-being through the investigation on the correlation between daily working activity and the observed physical parameters. The project monitored 28 volunteers employed in the field of waste collection (at the Amey's contract with Wolverhampton City Council), for a total of 275 data acquisition sessions. The study has been performed using sensing textiles, to collect objective work-correlated parameters during daily activity, aiming at the acquisition of objective indicators for an improved wellbeing. Physical parameters like heart rate, energy expenditure and heart rate activity-zones distribution have been evaluated from data acquired during normal working activity. The service produced encouraging results both in terms of monitoring individual subjects and in identifying trends correlated to different roles or tasks covered by workers. Also in term of usability and acceptability the system showed interesting potentialities, proving how wearable technologies can trigger innovative approaches and open new prospective in the growing field of workplace wellness.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/31946237/,2022-11-27 10:10:50 PM
EarBit: Using Wearable Sensors to Detect Eating Episodes in Unconstrained Environments,"Abdelkareem Bedri, Richard Li, Malcolm Haynes, Raj Prateek Kosaraju, Ishaan Grover, Temiloluwa Prioleau, Min Yan Beh, Mayank Goel, Thad Starner, Gregory Abowd, Abdelkareem Bedri, Richard Li, Malcolm Haynes, Raj Prateek Kosaraju, Ishaan Grover, Temiloluwa Prioleau, Min Yan Beh, Mayank Goel, Thad Starner, Gregory Abowd",2017 Sep,"Chronic and widespread diseases such as obesity, diabetes, and hypercholesterolemia require patients to monitor their food intake, and food journaling is currently the most common method for doing so. However, food journaling is subject to self-bias and recall errors, and is poorly adhered to by patients. In this paper, we propose an alternative by introducing EarBit, a wearable system that detects eating moments. We evaluate the performance of inertial, optical, and acoustic sensing modalities and focus on inertial sensing, by virtue of its recognition and usability performance. Using data collected in a simulated home setting with minimum restrictions on participants' behavior, we build our models and evaluate them with an unconstrained outside-the-lab study. For both studies, we obtained video footage as ground truth for participants activities. Using leave-one-user-out validation, EarBit recognized all the eating episodes in the semi-controlled lab study, and achieved an accuracy of 90.1% and an F1-score of 90.9% in detecting chewing instances. In the unconstrained, outside-the-lab evaluation, EarBit obtained an accuracy of 93% and an F1-score of 80.1% in detecting chewing instances. It also accurately recognized all but one recorded eating episodes. These episodes ranged from a 2 minute snack to a 30 minute meal.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/30135957/,2022-11-27 10:10:51 PM
Mobile Health for Pediatric Weight Management: Systematic Scoping Review,"Louise Tully, Amanda Burls, Jan Sorensen, Riyad El-Moslemany, Grace O'Malley, Louise Tully, Amanda Burls, Jan Sorensen, Riyad El-Moslemany, Grace O'Malley",2020 Jun 3,"Background:
        
      
      The prevalence and consequences of obesity among children and adolescents remain a leading global public health concern, and evidence-based, multidisciplinary lifestyle interventions are the cornerstone of treatment. Mobile electronic devices are widely used across socioeconomic categories and may provide a means of extending the reach and efficiency of health care interventions.
    


          Objective:
        
      
      We aimed to synthesize the evidence regarding mobile health (mHealth) for the treatment of childhood overweight and obesity to map the breadth and nature of the literature in this field and describe the characteristics of published studies.
    


          Methods:
        
      
      We conducted a systematic scoping review in line with the Preferred Reporting Items for Systematic Reviews and Meta-Analyses extension for scoping reviews, by searching nine academic databases in addition to gray literature for studies describing acceptability, usability, feasibility, effectiveness, adherence, or cost-effectiveness of interventions assessing mHealth for childhood obesity treatment. We also hand searched the reference lists of relevant articles. Studies aimed at the prevention of overweight or obesity were excluded, as were studies in which mHealth was not the primary mode of treatment delivery for at least one study arm or was not independently assessed. A random portion of all abstracts and full texts was double screened by a second reviewer to ensure consistency. Data were charted according to study characteristics, including design, participants, intervention content, behavior change theory (BCT) underpinning the study, mode of delivery, and outcomes measured.
    


          Results:
        
      
      We identified 42 eligible studies assessing acceptability (n=7), usability (n=2), feasibility or pilot studies (n=15), treatment effect (n=17), and fidelity (n=1). Change in BMI z-scores or percentiles was most commonly measured, among a variety of dietary, physical activity, psychological, and usability or acceptability measures. SMS, mobile apps, and wearable devices made up the majority of mobile interventions, and 69% (29/42) of the studies specified a BCT used.
    


          Conclusions:
        
      
      Pediatric weight management using mHealth is an emerging field, with most work to date aimed at developing and piloting such interventions. Few large trials are published, and these are heterogeneous in nature and rarely reported according to the Consolidated Standards of Reporting Trials for eHealth guidelines. There is an evidence gap in the cost-effectiveness analyses of such studies.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/32490849/,2022-11-27 10:10:52 PM
Consumer-Based Activity Trackers as a Tool for Physical Activity Monitoring in Epidemiological Studies During the COVID-19 Pandemic: Development and Usability Study,"André Henriksen, Erlend Johannessen, Gunnar Hartvigsen, Sameline Grimsgaard, Laila Arnesdatter Hopstock, André Henriksen, Erlend Johannessen, Gunnar Hartvigsen, Sameline Grimsgaard, Laila Arnesdatter Hopstock",2021 Apr 23,"Background:
        
      
      Consumer-based physical activity trackers have increased in popularity. The widespread use of these devices and the long-term nature of the recorded data provides a valuable source of physical activity data for epidemiological research. The challenges include the large heterogeneity between activity tracker models in terms of available data types, the accuracy of recorded data, and how this data can be shared between different providers and third-party systems.
    


          Objective:
        
      
      The aim of this study is to develop a system to record data on physical activity from different providers of consumer-based activity trackers and to examine its usability as a tool for physical activity monitoring in epidemiological research. The longitudinal nature of the data and the concurrent pandemic outbreak allowed us to show how the system can be used for surveillance of physical activity levels before, during, and after a COVID-19 lockdown.
    


          Methods:
        
      
      We developed a system (mSpider) for automatic recording of data on physical activity from participants wearing activity trackers from Apple, Fitbit, Garmin, Oura, Polar, Samsung, and Withings, as well as trackers storing data in Google Fit and Apple Health. To test the system throughout development, we recruited 35 volunteers to wear a provided activity tracker from early 2019 and onward. In addition, we recruited 113 participants with privately owned activity trackers worn before, during, and after the COVID-19 lockdown in Norway. We examined monthly changes in the number of steps, minutes of moderate-to-vigorous physical activity, and activity energy expenditure between 2019 and 2020 using bar plots and two-sided paired sample t tests and Wilcoxon signed-rank tests.
    


          Results:
        
      
      Compared to March 2019, there was a significant reduction in mean step count and mean activity energy expenditure during the March 2020 lockdown period. The reduction in steps and activity energy expenditure was temporary, and the following monthly comparisons showed no significant change between 2019 and 2020. A small significant increase in moderate-to-vigorous physical activity was observed for several monthly comparisons after the lockdown period and when comparing March-December 2019 with March-December 2020.
    


          Conclusions:
        
      
      mSpider is a working prototype currently able to record physical activity data from providers of consumer-based activity trackers. The system was successfully used to examine changes in physical activity levels during the COVID-19 period.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/33843598/,2022-11-27 10:10:53 PM
Mobile Health Technology for Pediatric Symptom Monitoring: A Feasibility Study,"Jacqueline Vaughn, Siddharth Gollarahalli, Ryan J Shaw, Sharron Docherty, Qing Yang, Chandni Malhotra, Erika Summers-Goeckerman, Nirmish Shah, Jacqueline Vaughn, Siddharth Gollarahalli, Ryan J Shaw, Sharron Docherty, Qing Yang, Chandni Malhotra, Erika Summers-Goeckerman, Nirmish Shah",2020 Mar/Apr,"Background:
        
      
      Pediatric blood and marrow transplant (PBMT) patients experience significant symptom distress. Mobile health (mHealth) technologies can be leveraged to improve understanding of the patient's symptom experience by providing continuous, real-time, in situ, patient-generated symptom data. This rich data stream can subsequently enhance symptom management strategies. However, limited research has been conducted in this area.
    


          Objectives:
        
      
      This pilot study seeks to (a) explore the feasibility of integrating mHealth technologies to monitor symptom data for PBMT patients and (b) evaluate the study design, measures, and procedures.
    


          Methods:
        
      
      An exploratory longitudinal design was employed to assess the feasibility of monitoring 10 PBMT patients' symptoms using data from two mHealth technologies: (a) a smartphone mHealth application (app) to collect symptom data and (b) a wearable tracking device (Apple watch) to collect physiological data. Feasibility was measured as usability and acceptability. Monthly patient interviews and an end-of-study feasibility survey were employed and analyzed to further understand reasons for sustained interest in and attrition from the study.
    


          Results:
        
      
      Overall usability of the wearable was 51%, and app was 56%. Children reported devices were easy to use and acceptable. The study demonstrated acceptability with an enrollment rate of 83% and an attrition rate of 30%, with 70% of the children remaining in the study for at least 40 days.
    


          Discussion:
        
      
      This pilot study is among the first to explore the feasibility of using mobile technologies to longitudinally obtain patient-generated symptom data to enhance understanding of the PBMT symptom experience. In addition, it will improve our understanding of how these data present, interact, and cluster together throughout the posttransplant period.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/31972852/,2022-11-27 10:10:53 PM
Applying Human-Centered Design to the Development of an Asthma Essentials Kit for School-Aged Children and Their Parents,"Jennifer Sonney, Morgan Duffy, Lulu Xiao Hoogerheyde, Erika Langhauser, Danielle Teska, Jennifer Sonney, Morgan Duffy, Lulu Xiao Hoogerheyde, Erika Langhauser, Danielle Teska",2019 Mar-Apr,"This study aimed to design and test an asthma essentials kit to support parent-child shared asthma management. Fourteen children (age range = 7-11 years) with asthma and their parents participated in this study. Development of the asthma essentials kit involved a generative phase, focused on understanding and designing to meet user needs, and an evaluative phase, which entailed narrowing, evaluating, and refining the asthma essentials kit. As is typical in human-centered design, analysis was iterative throughout the design process such that findings informed each subsequent phase. The final asthma essentials kit concepts collectively addressed the three user-identified priorities: roles and responsibilities, desire for normalcy, and shared asthma management. Concept prototypes included a to-go bag, cue card, wearable device, and mobile health application. Usability and acceptability testing showed that the asthma essentials kit prototypes were highly useful, acceptable, and easy to navigate. Human-centered design holds promise in developing interventions to meet user needs.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/30228032/,2022-11-27 10:10:55 PM
Usability test of a hand exoskeleton for activities of daily living: an example of user-centered design,"Maria Almenara, Marco Cempini, Cristina Gómez, Mario Cortese, Cristina Martín, Josep Medina, Nicola Vitiello, Eloy Opisso, Maria Almenara, Marco Cempini, Cristina Gómez, Mario Cortese, Cristina Martín, Josep Medina, Nicola Vitiello, Eloy Opisso",2017 Jan,"Purpose:
        
      
      (1) To assess a robotic device (Handexos) during the design process with regard to usability, end user satisfaction and safety, (2) to determine whether Handexos can improve the activities of daily living (ADLs) of spinal cord injury (SCI) patients and stroke patients with upper-limb dysfunction.
    


          Methods:
        
      
      During a 2-year development stage of the device, a total of 37 participants (aged 22-68), 28 clinicians (experts) and nine patients with SCI or stroke (end users) were included in a user-centered design process featuring usability tests. They performed five grasps wearing the device. The assessments were obtained at the end of the session by filling out a questionnaire and making suggestions.
    


          Results:
        
      
      The experts' opinion was that the modified device was an improvement over the preliminary version, although this was not reflected in the scores. Whereas end user scores for comfort, grasp, performance and safety were above the sufficiency threshold, the scores for year 2 were lower than those for year 1.
    


          Conclusions:
        
      
      The findings demonstrate that although Handexos meets the initial functional requirements and underlines the potential for assisting SCI and post-stroke subjects in ADLs, several aspects such as mechanical complexity and low adaptability to different hand sizes need to be further addressed. Implications for Rehabilitation Wearable robotics devices could improve the activities of daily living in patients with spinal cord injury or stroke. They could be a tool for rehabilitation of the upper limb. Further usability tests to improve this type of tools are recommended.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/26376019/,2022-11-27 10:10:56 PM
"Effects of Wearable Sensor-Based Balance and Gait Training on Balance, Gait, and Functional Performance in Healthy and Patient Populations: A Systematic Review and Meta-Analysis of Randomized Controlled Trials","Katharina Gordt, Thomas Gerhardy, Bijan Najafi, Michael Schwenk, Katharina Gordt, Thomas Gerhardy, Bijan Najafi, Michael Schwenk",2018,"Background:
        
      
      Wearable sensors (WS) can accurately measure body motion and provide interactive feedback for supporting motor learning.
    


          Objective:
        
      
      This review aims to summarize current evidence for the effectiveness of WS training for improving balance, gait and functional performance.
    


          Methods:
        
      
      A systematic literature search was performed in PubMed, Cochrane, Web of Science, and CINAHL. Randomized controlled trials (RCTs) using a WS exercise program were included. Study quality was examined by the PEDro scale. Meta-analyses were conducted to estimate the effects of WS balance training on the most frequently reported outcome parameters.
    


          Results:
        
      
      Eight RCTs were included (Parkinson n = 2, stroke n = 1, Parkinson/stroke n = 1, peripheral neuropathy n = 2, frail older adults n = 1, healthy older adults n = 1). The sample size ranged from n = 20 to 40. Three types of training paradigms were used: (1) static steady-state balance training, (2) dynamic steady-state balance training, which includes gait training, and (3) proactive balance training. RCTs either used one type of training paradigm (type 2: n = 1, type 3: n = 3) or combined different types of training paradigms within their intervention (type 1 and 2: n = 2; all types: n = 2). The meta-analyses revealed significant overall effects of WS training on static steady-state balance outcomes including mediolateral (eyes open: Hedges' g = 0.82, CI: 0.43-1.21; eyes closed: g = 0.57, CI: 0.14-0.99) and anterior-posterior sway (eyes open: g = 0.55, CI: 0.01-1.10; eyes closed: g = 0.44, CI: 0.02-0.86). No effects on habitual gait speed were found in the meta-analysis (g = -0.19, CI: -0.68 to 0.29). Two RCTs reported significant improvements for selected gait variables including single support time, and fast gait speed. One study identified effects on proactive balance (Alternate Step Test), but no effects were found for the Timed Up and Go test and the Berg Balance Scale. Two studies reported positive results on feasibility and usability. Only one study was performed in an unsupervised setting.
    


          Conclusion:
        
      
      This review provides evidence for a positive effect of WS training on static steady-state balance in studies with usual care controls and studies with conventional balance training controls. Specific gait parameters and proactive balance measures may also be improved by WS training, yet limited evidence is available. Heterogeneous training paradigms, small sample sizes, and short intervention durations limit the validity of our findings. Larger studies are required for estimating the true potential of WS technology.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/29130977/,2022-11-27 10:10:57 PM
