title,writer,date,abstract,published_institution_url,original_url,timestamp
Relax from the holiday on the edge of the lagoon : turquoise waters and red legs !,"A Haar, A C Garcia, J Morin, J J Morand, J E Blatteau, A Haar, A C Garcia, J Morin, J J Morand, J E Blatteau",2019 May 1,"We report a case of livedo reticularis of the lower limbs in a 30-year-old woman scuba diver after a diving session. Consideration of the differential diagnoses, the clinical picture, and the course of the symptoms led to a diagnosis of cutaneous decompression sickness. This accident, which resolved favorably in this scuba diver without any right-to-left shunt, is an alarm signal that calls for her to comply strictly with safety rules before resuming scuba diving, to avoid a more serious accident.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/31145079/,2022-11-19 11:49:12 PM
"Mortality rate during professionally guided scuba diving experiences for uncertified divers, 1992-2019","Peter Buzzacott, Al Hornsby, Karl Shreeves, Peter Buzzacott, Al Hornsby, Karl Shreeves",2021 Jun 30,"Introduction:
        
      
      The aim of this study was to re-examine the mortality rate among participants in the Professional Association of Diving Instructors' (PADI)'s Discover Scuba Diving (DSD) programme.
    


          Methods:
        
      
      Fatalities reported to PADI as having occurred during DSD scuba dives were counted for each year between 1992 and 2019. DSD participant registrations were also counted for each year. The data were conveniently divided into two equal 14-year periods, 1992-2005 ('early') and 2006-2019 ('late'). To smooth out the year-to-year variation in raw rates, Monte Carlo simulations were performed on the mean rate per 100,000 participants per year during each period.
    


          Results:
        
      
      There were a total of 7,118,731 DSD participant registrations and 79 fatalities during the study period. The estimated overall mean mortality rate in the early period was 2.55 per 100,000 DSD registrations whereas the estimated rate of 0.87 per 100,000 DSD registrations was significantly lower in the late period (P < 0.0001).
    


          Conclusions:
        
      
      PADI's contemporary Discover Scuba Diving introductory scuba experiences, at 0.87 fatalities per 100,000 participants, have a calculated mortality rate that is less than half that calculated for 1992-2008. The late period's rate improvement appears due either to significant under-registration in the early period, or to significant safety-performance improvement in the late period or, more likely, some combination of the two.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/34157729/,2022-11-19 11:49:13 PM
Cardiovascular considerations for scuba divers,"Jason V Tso, Joshua M Powers, Jonathan H Kim, Jason V Tso, Joshua M Powers, Jonathan H Kim",2022 Jun 24,"As the popularity of scuba diving increases internationally, physicians interacting with divers in the clinical setting must be familiar with the cardiovascular stresses and risks inherent to this activity. Scuba presents a formidable cardiovascular challenge by combining unique environmental conditions with the physiologic demands of underwater exercise. Haemodynamic stresses encountered at depth include increased hydrostatic pressure leading to central shifts in plasma volume coupled with cold water stimuli leading to simultaneous parasympathetic and sympathetic autonomic responses. Among older divers and those with underlying cardiovascular risk factors, these physiologic changes increase acute cardiac risks while diving. Additional scuba risks, as a consequence of physical gas laws, include arterial gas emboli and decompression sickness. These pathologies are particularly dangerous with altered sensorium in hostile dive conditions. When present, the appropriate management of patent foramen ovale (PFO) is uncertain, but closure of PFO may reduce the risk of paradoxical gas embolism in divers with a prior history of decompression sickness. Finally, similar to other Masters-level athletes, divers with underlying traditional cardiovascular risk should undergo complete cardiac risk stratification to determine 'fitness-to-dive'. The presence of undertreated coronary artery disease, occult cardiomyopathy, channelopathy and arrhythmias must all be investigated and appropriately treated in order to ensure diver safety. A patient-centred approach facilitating shared decision-making between divers and experienced practitioners should be utilised in the management of prospective scuba divers.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/34670825/,2022-11-19 11:49:21 PM
"A scuba diving direct sediment sampling methodology on benthic transects in glacial lakes: procedure description, safety measures, and tests results","Alfonso Pardo, Alfonso Pardo",2014 Nov,"This work presents an in situ sediment sampling method on benthic transects, specifically intended for scientific scuba diver teams. It was originally designed and developed to sample benthic surface and subsurface sediments and subaqueous soils in glacial lakes up to a maximum depth of 25 m. Tests were conducted on the Sabocos and Baños tarns (i.e., cirque glacial lakes) in the Spanish Pyrenees. Two 100 m transects, ranging from 24.5 to 0 m of depth in Sabocos and 14 m to 0 m deep in Baños, were conducted. In each test, 10 sediment samples of 1 kg each were successfully collected and transported to the surface. This sampling method proved operative even in low visibility conditions (<2 m). Additional ice diving sampling tests were conducted in Sabocos and Truchas tarns. This sampling methodology can be easily adapted to accomplish underwater sampling campaigns in nonglacial lakes and other continental water or marine environments.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/24943883/,2022-11-19 11:49:22 PM
Effects of Hyperbaric Nitrogen Narcosis on Cognitive Performance in Recreational air SCUBA Divers: An Auditory Event-related Brain Potentials Study,"Huseyin Karakaya, Serkan Aksu, Salih Murat Egi, Salih Aydin, Atilla Uslu, Huseyin Karakaya, Serkan Aksu, Salih Murat Egi, Salih Aydin, Atilla Uslu",2021 Jun 12,"Background:
        
      
      The narcotic effect of hyperbaric nitrogen is most pronounced in air-breathing divers because it impairs diver's cognitive and behavioral performance, and limits the depth of dive profiles. We aimed to investigate the cognitive effects of simulated (500 kPa) air environments in recreational SCUBA divers, revealed by auditory event-related potentials (AERPs).
    


          Methods:
        
      
      A total of 18 healthy volunteer recreational air SCUBA divers participated in the study. AERPs were recorded in pre-dive, deep-dive, and post-dive sessions.
    


          Results:
        
      
      False-positive score variables were found with significantly higher differences and longer reaction times of hits during deep-dive and post-dive than pre-dive sessions. Also, P3 amplitudes were significantly reduced and peak latencies were prolonged during both deep-dive and post-dive compared with pre-dive sessions.
    


          Conclusion:
        
      
      We observed that nitrogen narcosis at 500 kPa pressure in the dry hyperbaric chamber has a mild-to-moderate negative effect on the cognitive performance of recreational air SCUBA divers, which threatened the safety of diving. Although relatively decreased, this effect also continued in the post-dive sessions. These negative effects are especially important for divers engaged in open-sea diving. Our results show crucial implications for the kinds of control measures that can help to prevent nitrogen narcosis and diving accidents at depths up to 40 msw.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/33942846/,2022-11-19 11:49:23 PM
"Inert gas narcosis in scuba diving, different gases different reactions","Monica Rocco, P Pelaia, P Di Benedetto, G Conte, L Maggi, S Fiorelli, M Mercieri, C Balestra, R A De Blasi, ROAD Project Investigators, D Scaratozzo, F Gala, L Screpanti, Argentario Diving, S Nicolini, S Mesa, Monica Rocco, P Pelaia, P Di Benedetto, G Conte, L Maggi, S Fiorelli, M Mercieri, C Balestra, R A De Blasi, ROAD Project Investigators, D Scaratozzo, F Gala, L Screpanti, Argentario Diving, S Nicolini, S Mesa",2019 Jan,"Purpose:
        
      
      Underwater divers face several potential neurological hazards when breathing compressed gas mixtures including nitrogen narcosis which can impact diver's safety. Various human studies have clearly demonstrated brain impairment due to nitrogen narcosis in divers at 4 ATA using critical flicker fusion frequency (CFFF) as a cortical performance indicator. However, recently some authors have proposed a probable adaptive phenomenon during repetitive exposure to high nitrogen pressure in rats, where they found a reversal effect on dopamine release.
    


          Methods:
        
      
      Sixty experienced divers breathing Air, Trimix or Heliox, were studied during an open water dive to a depth of 6 ATA with a square profile testing CFFF measurement before (T0), during the dive upon arriving at the bottom (6 ATA) (T1), 20 min of bottom time (T2), and at 5 m (1.5 ATA) (T3).
    


          Results:
        
      
      CFFF results showed a slight increase in alertness and arousal during the deep dive regardless of the gas mixture breathed. The percent change in CFFF values at T1 and T2 differed among the three groups being lower in the air group than in the other groups. All CFFF values returned to basal values 5 min before the final ascent at 5 m (T3), but the Trimix measurements were still slightly better than those at T0.
    


          Conclusions:
        
      
      Our results highlight that nitrogen and oxygen alone and in combination can produce neuronal excitability or depression in a dose-related response.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/30350155/,2022-11-19 11:49:31 PM
A Doppler ultrasound self-monitoring approach for detection of relevant individual decompression stress in scuba diving,"Andreas Fichtner, Benedikt P Brunner, Thomas Pohl, Thomas Grab, Tobias Fieback, Thea Koch, Andreas Fichtner, Benedikt P Brunner, Thomas Pohl, Thomas Grab, Tobias Fieback, Thea Koch",2022 Jan,"Observing modern decompression protocols alone cannot fully prevent diving injuries especially in repetitive diving. Professional audio Doppler bubble measurements are not available to sports scuba divers. If those non-professionals were able to learn audio Doppler self-assessment for bubble grading, such skill could provide significant information on individual decisions with respect to diving safety. We taught audio Doppler self-assessment of subclavian and precordial probe position to 41 divers in a 45-min standardized, didactically optimized training. Assessment before and after air dives within sports diving limits was made through 684 audio Doppler measurements in dive-site conditions by both trained divers and a medical professional, plus additional 2D-echocardiography reference. In all dives (average maximum depth 22 m; dive time 44 min), 33% of all echocardiography measurements revealed bubbles. The specificity of audio bubble detection in combination of both detection sites was 95%, and sensitivity over all grades was 40%, increasing with higher bubble grades. Dive-site audio-Doppler-grading underestimated echo-derived bubble grades. Bubble detection sensitivity of audio Doppler self-assessments, compared to an experienced examiner, was 62% at subclavian and 73% at precordial position. 6 months after the training and 4.5 months after the last measurement, the achieved Doppler skill level remained stable. Audio Doppler self-assessment can be learned by non-professionals in a single teaching intervention. Despite accurate bubble grading is impossible in dive-site conditions, relevant high bubble grades can be detected by non-professionals. This qualitative information can be important in self-evaluating decompression stress and assessing measures for increased diving safety.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/34241767/,2022-11-19 11:49:32 PM
Loeys-Dietz Syndrome,"Bart L Loeys, Harry C Dietz, Margaret P Adam, David B Everman, Ghayda M Mirzaa, Roberta A Pagon, Stephanie E Wallace, Lora JH Bean, Karen W Gripp, Anne Amemiya, Bart L Loeys, Harry C Dietz, Margaret P Adam, David B Everman, Ghayda M Mirzaa, Roberta A Pagon, Stephanie E Wallace, Lora JH Bean, Karen W Gripp, Anne Amemiya",,"Clinical characteristics:
        
      
      Loeys-Dietz syndrome (LDS) is characterized by vascular findings (cerebral, thoracic, and abdominal arterial aneurysms and/or dissections), skeletal manifestations (pectus excavatum or pectus carinatum, scoliosis, joint laxity, arachnodactyly, talipes equinovarus, cervical spine malformation and/or instability), craniofacial features (widely spaced eyes, strabismus, bifid uvula / cleft palate, and craniosynostosis that can involve any sutures), and cutaneous findings (velvety and translucent skin, easy bruising, and dystrophic scars). Individuals with LDS are predisposed to widespread and aggressive arterial aneurysms and pregnancy-related complications including uterine rupture and death. Individuals with LDS can show a strong predisposition for allergic/inflammatory disease including asthma, eczema, and reactions to food or environmental allergens. There is also an increased incidence of gastrointestinal inflammation including eosinophilic esophagitis and gastritis or inflammatory bowel disease. Wide variation in the distribution and severity of clinical features can be seen in individuals with LDS, even among affected individuals within a family who have the same pathogenic variant.
    


          Diagnosis/testing:
        
      
      The diagnosis of LDS is established in individuals based on characteristic clinical findings in the proband and family members and/or by the identification of a heterozygous pathogenic variant in SMAD2, SMAD3, TGFB2, TGFB3, TGFBR1, or TGFBR2.
    


          Management:
        
Treatment of manifestations: Important considerations when managing cardiovascular features of LDS: aortic dissection can occur at smaller aortic diameters and at younger ages than observed in Marfan syndrome; vascular disease is not limited to the aortic root; angiotensin receptor blockers, beta-adrenergic receptor blockers, or other medications are used to reduce hemodynamic stress; and aneurysms are amenable to early and aggressive surgical intervention. Surgical fixation of cervical spine instability may be necessary to prevent spinal cord damage. Treatment is standard for clubfeet and severe pes planus. Management by a craniofacial team is preferred for treatment of cleft palate and craniosynostosis. Standard treatment for allergic complications with consideration of referral to an allergy/immunology specialist in severe cases. Careful and aggressive refraction and visual correction is mandatory in young children at risk for amblyopia. Hernias tend to recur after surgical intervention. A supporting mesh can be used during surgical repair to minimize recurrence risk. Optimal management of pneumothorax to prevent recurrence may require chemical or surgical pleurodesis or surgical removal of pulmonary blebs.
    

Prevention of secondary complications: Consider subacute bacterial endocarditis (SBE) prophylaxis in those undergoing dental work or other procedures expected to contaminate the bloodstream with bacteria. Because of high risk for cervical spine instability, a flexion/extension x-ray of the cervical spine should be performed prior to intubation or any other procedure involving manipulation of the neck.
    

Surveillance: All individuals with LDS require echocardiography at frequent intervals to monitor the status of the ascending aorta; the frequency of magnetic resonance angiography (MRA) or computerized tomography angiography (CTA) evaluation to image the entire arterial tree depends on clinical findings. Individuals with cervical spine instability and severe or progressive scoliosis should be followed by an orthopedist.
    

Agents/circumstances to avoid: Contact sports, competitive sports, and isometric exercise; agents that stimulate the cardiovascular system including routine use of decongestants or triptan medications for the management of migraine headache; activities that cause joint injury or pain; for individuals at risk for recurrent pneumothorax, breathing against a resistance (e.g., playing a brass instrument) or positive pressure ventilation (e.g., SCUBA diving).
    

Evaluation of relatives at risk: If the pathogenic variant in the proband is known, molecular genetic testing can be used to clarify genetic status of at-risk family members; if the pathogenic variant is not known, relatives at risk should be evaluated for signs of LDS, including echocardiography and extensive vascular imaging if findings suggest LDS or if findings were subtle in the index case.
    

Pregnancy management: Pregnancy and the postpartum period can be dangerous for women with LDS because of increased risk of aortic dissection/rupture and uterine rupture. Increased frequency of aortic imaging is recommended, both during pregnancy and in the weeks following delivery.
    

Therapies under investigation: The safety and efficacy of angiotensin II receptor type 1 blockers (ARBs) has not been addressed for persons with LDS in a clinical trial setting, but ARBs have proven safe and comparable or superior to beta blockers in treating other vascular connective tissue disorders, such as Marfan syndrome.
    


          Genetic counseling:
        
      
      LDS is inherited in an autosomal dominant manner. Approximately 25% of individuals diagnosed with LDS have an affected parent; approximately 75% of probands have LDS as the result of a de novo pathogenic variant. Each child of an individual with LDS has a 50% chance of inheriting the pathogenic variant and the disorder. Prenatal testing for a pregnancy at increased risk for LDS is possible if the pathogenic variant in the family is known.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/20301312/,2022-11-19 11:49:33 PM
Analysis of recreational closed-circuit rebreather deaths 1998-2010,"Andrew W Fock, Andrew W Fock",2013 Jun,"Introduction:
        
      
      Since the introduction of recreational closed-circuit rebreathers (CCRs) in 1998, there have been many recorded deaths. Rebreather deaths have been quoted to be as high as 1 in 100 users.
    


          Methods:
        
      
      Rebreather fatalities between 1998 and 2010 were extracted from the Deeplife rebreather mortality database, and inaccuracies were corrected where known. Rebreather absolute numbers were derived from industry discussions and training agency statistics. Relative numbers and brands were extracted from the Rebreather World website database and a Dutch rebreather survey. Mortality was compared with data from other databases. A fault-tree analysis of rebreathers was compared to that of open-circuit scuba of various configurations. Finally, a risk analysis was applied to the mortality database.
    


          Results:
        
      
      The 181 recorded recreational rebreather deaths occurred at about 10 times the rate of deaths amongst open-circuit recreational scuba divers. No particular brand or type of rebreather was over-represented. Closed-circuit rebreathers have a 25-fold increased risk of component failure compared to a manifolded twin-cylinder open-circuit system. This risk can be offset by carrying a redundant 'bailout' system. Two-thirds of fatal dives were associated with a high-risk dive or high-risk behaviour. There are multiple points in the human-machine interface (HMI) during the use of rebreathers that can result in errors that may lead to a fatality.
    


          Conclusions:
        
      
      While rebreathers have an intrinsically higher risk of mechanical failure as a result of their complexity, this can be offset by good design incorporating redundancy and by carrying adequate 'bailout' or alternative gas sources for decompression in the event of a failure. Designs that minimize the chances of HMI errors and training that highlights this area may help to minimize fatalities.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/23813461/,2022-11-19 11:49:34 PM
Diving Buoyancy,"Keith A. Raymond, Brian West, Jeffrey S. Cooper, Keith A. Raymond, Brian West, Jeffrey S. Cooper",,"Buoyancy while scuba diving, snorkeling, or swimming is a safety skill. It also has multiple medical and diving implications. A diver’s air consumption and fatigue are strongly correlated with their buoyancy control. Ascent and descent in a water column (whether salt or fresh) when controlled, protects the diver from barotrauma of both sinus and middle ears, pulmonary hyperinflation, air embolism, and reduces the risk of decompression sickness. Buoyancy control also affects and protects both the diver and the marine environment.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/29261960/,2022-11-19 11:49:34 PM
Cardiovascular changes during SCUBA diving: an underwater Doppler echocardiographic study,"C Marabotti, A Scalzini, D Menicucci, M Passera, R Bedini, A L'Abbate, C Marabotti, A Scalzini, D Menicucci, M Passera, R Bedini, A L'Abbate",2013 Sep,"Aim:
        
      
      Body immersion induces blood redistribution (from peripheral to intrathoracic vessels) and is a powerful autonomic stimulus (activating both parasympathetic and sympathetic systems). For these reasons, concerns have been raised about the safety of diving for subjects with previous heart disease. The aim of this study was to evaluate cardiovascular changes occurring during recreational SCUBA diving, as assessed by underwater Doppler echocardiography.
    


          Methods:
        
      
      Eighteen healthy experienced divers underwent a 2D Doppler echocardiography basally, during two 15' steps of still SCUBA diving at different depths (10 m followed by 5 m) and shortly after the end of immersion.
    


          Results:
        
      
      During dive, left ventricular (LV) diastolic volume and early left ventricular filling significantly increased (5 m vs. basal: P < 0.05 and P < 0.01, respectively), while both deceleration time of the early filling rate and late diastolic filling velocity significantly decreased (5 m and 10 m dive vs. basal: P < 0.01). LV volume increase and diastolic filling changes persisted at postdive evaluation, where a significant decrease in heart rate was also observed (P < 0.01 as compared to basal, 5-m and 10-m dive).
    


          Conclusion:
        
      
      This study documents that shallow-depth SCUBA diving induces LV enlargement and diastolic dysfunction. Direct underwater evaluation by Doppler echocardiography could be an appropriate tool for unmasking subjects at risk for underwater-related accidents.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/23638629/,2022-11-19 11:49:43 PM
Severe carbon monoxide poisonings in scuba divers: Asia-Pacific cases and causation,"John Lippmann, Ian Millar, John Lippmann, Ian Millar",2022 Third-Quarter,"Aim:
        
      
      Reports of fatal incidents in recreational scuba divers from carbon monoxide (CO) poisoning are rare. This study aimed to identify scuba fatalities in the Asia-Pacific region caused by breathing-gas contamination to better understand the likely sources of contamination and reduce such preventable deaths.
    


          Methods:
        
      
      A hand search of Project Stickybeak reports, subsequent Australian fatality series reports, and of published New Zealand diving fatality reports and associated data was conducted, as well as key word searches of the National Coronial Information System for scuba fatalities in Australia and New Zealand. Cases identified were matched with the Australasian Diving Safety Foundation diving fatality database. Available reports were examined.
    


          Results:
        
      
      Four scuba deaths resulting from CO poisoning were identified from 645 scuba fatalities, including one report from each of Australia, New Zealand, Singapore, and the Maldives. A near-fatal incident was also identified in Indonesia. Two of the fatal incidents and the near-fatal incident involved internal combustion engine exhaust gases from the compressor system or elsewhere entering the air intake. Two deaths likely resulted from combustion within compressor systems.
    


          Conclusions:
        
      
      Scuba fatalities from CO poisoning are uncommon, albeit likely under-reported. Sources of CO include exhaust gases entering the compressor and CO production by pyrolysis or gasification within the compressor or its filter system. Preventive measures include proper installation (including positioning of the air intake relative to combustion exhaust), appropriate maintenance, fitting of pressure-maintaining valves and avoidance of overheating. Formal training of compressor operators, improved diver education, mandatory requirements for installation compliance assessments, safety inspections, and the use of carbon monoxide alarms are recommended.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/36001567/,2022-11-19 11:49:44 PM
Risky business: a 15-year analysis of fatal coastal drowning of young male adults in Australia,"Jasmin C Lawes, Annabel Ellis, Shane Daw, Luke Strasiotto, Jasmin C Lawes, Annabel Ellis, Shane Daw, Luke Strasiotto",2021 Oct,"Introduction:
        
      
      Drowning is a leading cause of unintentional death, especially for males. In Australian coastal waters, young male adults account for 25% of the burden of male drowning. This study aims to describe young male coastal drowning deaths and to examine the prevalence of risk factors, especially alcohol and drugs.
    


          Methods:
        
      
      Characteristics of unintentional fatal drowning involving males (15-34 years) were compared with other adults (15 years and older). Data were sourced from the National Coronial Information System (Australia) and Surf Life Saving incident reports (2004/2005-2018/2019). Relative risk was calculated and χ2 tests of independence were performed (p<0.05). Blood alcohol and drug concentrations were analysed with permutational analyses of variance.
    


          Results:
        
      
      Young males drowned more while jumping (9.85 times), swimming/wading (1.41 times), at rock/cliff locations (1.42 times) and on public holidays (1.8 times). Young males drowned less while boating (0.81 times), scuba diving (2.08 times), offshore (1.56 times) or due to medical factors (3.7 times). Young males drowned more (1.68 times) after consuming illicit drugs (amphetamines 2.26 times; cannabis 2.25 times) and less with prescription drugs (benzodiazepines 2.6 times; opiates 4.1 times; antidepressants 7.7 times). Blood serum concentrations of cannabis were higher in young males, while amphetamine and alcohol were lower.
    


          Discussion:
        
      
      Unsafe behaviours alongside certain activities or locations create deadly combinations of risk factors. A relationship between age, activity, attitude and affluence is proposed, where young males drown more in affordable activities with fewer regulations. Our results support multilevel strategies (spanning life stages) to reduce young male coastal drowning.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/33239312/,2022-11-19 11:49:44 PM
"Turkish recreational divers: a comparative study of their demographics, diving habits, health and attitudes towards safety","Bengusu Mirasoglu, Samil Aktas, Bengusu Mirasoglu, Samil Aktas",2017 Sep,"Introduction:
        
      
      In Turkey, scuba diving has become more popular and accessible in the past decade and there has been a commensurate rise in the number of certified divers. This new generation of recreational divers has not been described in detail previously. The aim of this study was to profile this group, while investigating any gender differences and making comparisons with the global diving community.
    


          Methods:
        
      
      Turkish dive club members and diving forum⁄blog readers were invited to complete an online questionnaire investigating their demography, medical issues and diving history and habits.
    


          Results:
        
      
      The questionnaire was completed by 303 female and 363 male divers. Significant differences were found between the sexes in terms of demographics, diving experience and attitudes toward safety. Previous or ongoing medical conditions were reported by 100 female divers and 141 males. Only 29% of females and 22% of males had been examined by a physician trained to conduct assessments of fitness to dive. Female divers did not report problems while diving during menstruation or while taking oral contraceptives. There was no significant difference in the occurrence of decompression sickness (DCS) and DCS-like symptoms between the sexes.
    


          Conclusion:
        
      
      This is the largest study to date conducted on recreational divers in Turkey and so carries some value. It profiles their physical and behavioral attributes as well as differences in diving practices between the sexes in Turkey. Our findings should have implications for medical screening and dive training standards.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/28868598/,2022-11-19 11:49:53 PM
A review of diving practices and outcomes following the diagnosis of a persistent (patent) foramen ovale in compressed air divers with a documented episode of decompression sickness,"Christopher W Scarff, John Lippmann, Andrew Fock, Christopher W Scarff, John Lippmann, Andrew Fock",2020 Dec 20,"Introduction:
        
      
      The presence of a persistent (patent) foramen ovale (PFO) increases the risk of decompression sickness (DCS) whilst diving with pressurised air. After the diagnosis of a PFO, divers will be offered a number of options for risk mitigation. The aim of this study was to review the management choices and modifications to diving practices following PFO diagnosis in the era preceding the 2015 joint position statement (JPS) on PFO and diving.
    


          Methods:
        
      
      A retrospective study was conducted of divers sourced from both the Alfred Hospital, Melbourne and the Divers Alert Network Asia-Pacific during the period 2005-2015. Divers were contacted via a combination of phone, text, mail and email. Data collected included: diving habits (years, style and depths); DCS symptoms, signs and treatment; return to diving and modifications of dive practices; history of migraine and echocardiography (ECHO) pre- and post-intervention; ECHO technique(s) used, and success or failure of PFO closure (PFOC). Analyses were performed to compare the incidence of DCS pre- and post-PFO diagnosis.
    


          Results:
        
      
      Seventy-three divers were interviewed. Sixty-eight of these returned to diving following the diagnosis of PFO. Thirty-eight underwent PFOC and chose to adopt conservative diving practices (CDPs); 15 chose PFOC with no modification to practices; 15 adopted CDPs alone; and five have discontinued diving. The incidence of DCS decreased significantly following PFOC and/or adoption of conservative diving practices. Of interest, migraine with aura resolved in almost all those who underwent PFOC.
    


          Conclusions:
        
      
      Many divers had already adopted practices consistent with the 2015 JPS permitting the resumption of scuba diving with a lowering of the incidence of DCS to that of the general diving population. These results support the recommendations of the JPS.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/33325017/,2022-11-19 11:49:54 PM
Epilepsy and physical exercise,"José Pimentel, Raquel Tojal, Joana Morgado, José Pimentel, Raquel Tojal, Joana Morgado",2015 Feb,"Epilepsy is one of the commonest neurologic diseases and has always been associated with stigma. In the interest of safety, the activities of persons with epilepsy (PWE) are often restricted. In keeping with this, physical exercise has often been discouraged. The precise nature of a person's seizures (or whether seizures were provoked or unprovoked) may not have been considered. Although there has been a change in attitude over the last few decades, the exact role of exercise in inducing seizures or aggravating epilepsy still remains a matter of discussion among experts in the field. Based mainly on retrospective, but also on prospective, population and animal-based research, the hypothesis that physical exercise is prejudicial has been slowly replaced by the realization that physical exercise might actually be beneficial for PWE. The benefits are related to improvement of physical and mental health parameters and social integration and reduction in markers of stress, epileptiform activity and the number of seizures. Nowadays, the general consensus is that there should be no restrictions to the practice of physical exercise in people with controlled epilepsy, except for scuba diving, skydiving and other sports at heights. Whilst broader restrictions apply for patients with uncontrolled epilepsy, individual risk assessments taking into account the seizure types, frequency, patterns or triggers may allow PWE to enjoy a wide range of physical activities.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/25458104/,2022-11-19 11:49:56 PM
Performance of life support breathing apparatus for under-ice diving operations,"Michael A Lang, John R Clarke, Michael A Lang, John R Clarke",2017 Jul-Aug,"Introduction:
        
      
      Single-hose scuba regulators dived in very cold water may suffer first- or second-stage malfunction, yielding complete occlusion of air flow or massive freeflow that rapidly expends a diver's air supply.
    


          Purpose:
        
      
      This study, conducted in Antarctica, evaluated the under-ice performance of a sampling of commercially available regulators.
    


          Methods:
        
      
      Seventeen science divers logged a total of 305 dives in -1.86°C seawater under 6-meter-thick Antarctic fast-ice over two field seasons in 2008 and 2009. Dive profiles had an average depth of 30 msw and dive time of 29 minutes, including a mandatory three-minute safety stop at 6 msw. Sixty-nine unmodified regulator units (17 models) from 12 different manufacturers underwent standardized pre-dive regulator care and were randomly assigned to divers. Depths and times of onset of second-stage regulator freeflow were recorded.
    


          Results:
        
      
      In 305 dives, there were 65 freeflows. The freeflows were not evenly distributed across the regulator brands. Regulator failure rates fell into two categories (⟨ 11% and ⟩ 26%). The regulators classified for the purpose of the test as ""acceptable"" (⟨ 11% failure rate: Dive-Rite Jetstream, Sherwood Maximus SRB3600, Poseidon Xstream Deep, Poseidon Jetstream, Sherwood Maximus SRB7600, Poseidon Cyklon, Mares USN22 Abyss) experienced only nine freeflows out of 146 exposures for a 6% overall freeflow incidence. Those classified as ""unacceptable"" (⟨ 26% failure rate) suffered 56 freeflows out of 159 exposures (35% freeflow incidence.).
    


          Conclusions:
        
      
      Contrary to expectations, the pooled incidences for the seven best performing regulators was significantly different by Chi-square test from the 10 remaining regulators (P ⟨ 0.001).",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/28783885/,2022-11-19 11:49:58 PM
