title,writer,date,abstract,published_institution_url,original_url,timestamp
Is it safe to SCUBA dive with asthma?,"Megan Dp Gore, Giles Dixon, Andrew E Stanton, Megan Dp Gore, Giles Dixon, Andrew E Stanton",2019 Nov,"Introduction: Internationally it is estimated that six million people participate in self-contained underwater breathing apparatus (SCUBA) diving each year. Registries suggest a significant proportion of divers have a current or historical diagnosis of asthma. Previously individuals with asthma were prohibited from diving, however, several contemporary guidelines suggest a select population of patients with asthma may be able to dive with an acceptable degree of risk. Areas covered: Divers with asthma may be at an increased risk of a variety of diving-related medical injuries including; pulmonary barotrauma (PBT), pneumothorax, pneumomediastinum, arterial gas embolism (AGE), reduction in pulmonary function, bronchospasm and decompression sickness (DCS). This article will discuss the latest evidence on the incidence of adverse events in diving with a focus on those caused by asthma. Expert opinion: Physicians can be faced with the difficult task of counseling patients with asthma who wish to dive. This review article will aim to explore the current guidelines which can assist a physician in providing a comprehensive dive safety assessment.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/31509025/,2022-11-27 11:18:31 PM
Recreational technical diving part 1: an introduction to technical diving methods and activities,"Simon J Mitchell, David J Doolette, Simon J Mitchell, David J Doolette",2013 Jun,"Technical divers use gases other than air and advanced equipment configurations to conduct dives that are deeper and/or longer than typical recreational air dives. The use of oxygen-nitrogen (nitrox) mixes with oxygen fractions higher than air results in longer no-decompression limits for shallow diving, and faster decompression from deeper dives. For depths beyond the air-diving range, technical divers mix helium, a light non-narcotic gas, with nitrogen and oxygen to produce 'trimix'. These blends are tailored to the depth of intended use with a fraction of oxygen calculated to produce an inspired oxygen partial pressure unlikely to cause cerebral oxygen toxicity and a nitrogen fraction calculated to produce a tolerable degree of nitrogen narcosis. A typical deep technical dive will involve the use of trimix at the target depth with changes to gases containing more oxygen and less inert gas during the decompression. Open-circuit scuba may be used to carry and utilise such gases, but this is very wasteful of expensive helium. There is increasing use of closed-circuit 'rebreather' devices. These recycle expired gas and potentially limit gas consumption to a small amount of inert gas to maintain the volume of the breathing circuit during descent and the amount of oxygen metabolised by the diver. This paper reviews the basic approach to planning and execution of dives using these methods to better inform physicians of the physical demands and risks.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/23813462/,2022-11-27 11:18:32 PM
Understanding a population: A methodology for a population-based coastal safety survey,"Jasmin C Lawes, Lea Uebelhoer, William Koon, Luke Strasiotto, Frederic Anne, Shane Daw, Robert W Brander, Nick Mulcahy, Amy E Peden, Jasmin C Lawes, Lea Uebelhoer, William Koon, Luke Strasiotto, Frederic Anne, Shane Daw, Robert W Brander, Nick Mulcahy, Amy E Peden",2021 Aug 13,"Drowning is a global public health problem, but accurately estimating drowning risk remains a challenge. Coastal drowning comprises a significant proportion of the drowning burden in Australia and is influenced by a range of behavioural factors (e.g. risk perception, knowledge, attitudes and behaviours) that are poorly understood. These factors, along with those that impact exposure (e.g. coastal visitation and activity participation) all impact on drowning risk. While excellent mortality and morbidity data exists in Australia, a lack of coastal participation data presents challenges to identifying high-risk groups or activities and prioritising prevention efforts. This methods paper describes the development and evolution of an ongoing, annual, nationally representative online survey as an effective tool used to capture valuable data about the Australian population's relationship with the coast. This paper explores how the survey is structured (12-14 sections spanning multiple topics and themes), the different question types used (including open text, 4-digit responses and categorical questions), the sample size (1400-1600 respondents), sampling strategy (using demographic quota sampling which can then be post-weighted to the population if required) and how topics and themes have changed over time to enhance the quality of data collected (i.e., wording changes to enhance participant comprehension or data usability and changing issue-specific 'feature' topics of interest such as campaign evaluation). How the survey is implemented online is described, both practically through to third-party recruitment processes and ethically to maximise anonymity of respondents and ensure data quality. Interim analyses indicate the impact of considering exposure when calculating fatal drowning rates, especially by activity (e.g., crude boating drowning rate 0.12 per 100,000 population vs 0.95 per 100,000 exposed population [relative risk = 8.01; 95% confidence interval: 4.55-14.10]). This study highlights lessons learned in the process of conducting a nationally representative coastal participation survey as well as the strengths and limitations of adopting this approach. Data collected will provide more detailed information on the skills, behaviours, knowledge and attitudes of coastal activity participants. Analyses of this unique dataset will inform research that will underpin development and evaluation of coastal drowning prevention initiatives prioritising those most at risk. It is hoped that the methods detailed within this study may be useful for other countries to develop similar approaches to understanding their own population.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/34388222/,2022-11-27 11:18:33 PM
[Medical screening of persons with diabetes mellitus before allowing recreative diving activity],"Gladis Helledie, Julie Vinkel, Erik Christiansen, Ole Hyldegaard, Gladis Helledie, Julie Vinkel, Erik Christiansen, Ole Hyldegaard",2019 Jan 14,"Diabetes mellitus (DM) was previously considered a contraindication to recreational diving by means of self-contained underwater breathing apparatus (SCUBA), the main concern being the risk of the divers developing underwater hypoglycaemia. However, an increasing body of scientific evidence including epidemiologic surveys and controlled case studies have shown, that some patients with DM can dive safely under the right circumstances. In this review, we summarise the Danish national guidelines based on existing literature and guidelines as well as patient instructions on how to improve safety when diving with DM.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/30686284/,2022-11-27 11:18:33 PM
Chain of events analysis for a scuba diving fatality,"John Lippmann, Christopher Stevenson, David McD Taylor, Jo Williams, Mohammadreza Mohebbi, John Lippmann, Christopher Stevenson, David McD Taylor, Jo Williams, Mohammadreza Mohebbi",2017 Sep,"Introduction:
        
      
      A scuba diving fatality usually involves a series of related events culminating in death. Several studies have utilised a chain of events-type analysis (CEA) to isolate and better understand the accident sequence in order to facilitate the creation of relevant countermeasures. The aim of this research was to further develop and better define a process for performing a CEA to reduce potential subjectivity and increase consistency between analysts.
    


          Methodology:
        
      
      To develop more comprehensive and better-defined criteria, existing criteria were modified and a template was created and tested using a CEA. Modifications comprised addition of a category for pre-disposing factors, expansion of criteria for the triggers and disabling agents present during the incident, and more specific inclusion criteria to better encompass a dataset of 56 fatalities. Four investigators (raters) used both the previous criteria and this template, in randomly assigned order, to examine a sample of 13 scuba diver deaths. Individual results were scored against the group consensus for the CEA. Raters' agreement consistency was compared using the Index of Concordance and intra-class correlation coefficients (ICC).
    


          Results:
        
      
      The template is presented. The index of concordance between the raters increased from 62% (194⁄312) using the previous criteria to 82% (257⁄312) with use of this template indicating a substantially higher inter-rater agreement when allocating criteria. The agreement in scoring with and without template use was also quantified by ICC which were generally graded as low, illustrating a substantial change in consistency of scoring before and after template use.
    


          Conclusion:
        
      
      The template for a CEA for a scuba diving fatality improves consistency of interpretation between users and may improve comparability of diving fatality reports.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/28868594/,2022-11-27 11:18:34 PM
In the field: an interview with Sandra Binning and Dominique Roche,,2020 Jul 7,"Sandra Binning is an Assistant Professor at the Université de Montréal, Canada, and Dominique Roche is a Marie Curie Fellow at Carleton University, Canada. Together, they investigate how animals respond to environmental stressors. Binning and Roche completed their undergraduate degrees in Biology and master's degrees at McGill University, Canada, before undertaking their PhDs at the Australian National University, Australia. The pair then moved to the University of Neuchâtel, Switzerland, for a 4 year postdoc period. Binning and Roche tell us about working in field locations ranging from Barbados and Panama to Uganda and the Great Barrier Reef, and discuss scuba diving and safety when working in dangerous conditions.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/32636241/,2022-11-27 11:18:35 PM
Incidence and Features of Barodontalgia Among Military Divers,"Mathieu Gunepin, Florence Derache, Jean-Eric Blatteau, Idan Nakdimon, Yehuda Zadik, Mathieu Gunepin, Florence Derache, Jean-Eric Blatteau, Idan Nakdimon, Yehuda Zadik",2016 Feb,"Objective:
        
      
      Divers are vulnerable to barodontalgia (atmospheric pressure change related dental pain), which may jeopardize diving safety and mission completion. Our aim was to investigate the experience of barodontalgia among western military divers.
    


          Methods:
        
      
      French Armed Forces diving personnel were asked to answer a structured questionnaire including questions regarding their oral health, diving and career features, and barodontalgia while diving. For analysis, the participants were divided into commando/clearance divers (Group A) and ship divers (Group B).
    


          Results:
        
      
      All the requested 1389 divers agreed to participate in the study (100%) and 1317 divers (94.8%) who fully completed the questionnaire were included in the analysis. Of these 1317 individuals, 96 (7.3%) suffered from at least 1 episode of barodontalgia while diving, with a total of 119 episodes of barodontalgia. Barodontalgia was more frequent in the upper (62.2%) than the lower dentition (37.8%) (OR = 2.7; 95% CI, 1.6-4.5) and appeared more common during descent (77.3%) than ascent (22.7%) (OR = 11.6; 95% CI, 6.3-31.3). Barodontalgia experience was higher in divers who have an examination less than once per year (14.5%) in comparison to divers who usually have a dental examination once a year or more (6.3%) (OR = 2.5; 95% CI, 1.5-4.2).
    


          Discussion:
        
      
      Barodontalgia mostly appeared in the maxilla and during descent; therefore, a great role for barosinusitis in the etiology of oral pain while diving may be suggested. The infrequent experience of barodontalgia in divers who routinely visit the dentist once a year or more suggests that the risk of barodontalgia might decrease with the maintenance of a good oral status.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/26802379/,2022-11-27 11:18:36 PM
Perspective on ultrasound bioeffects and possible implications for continuous post-dive monitoring safety,"Erica P McCune, David Q Le, Peter Lindholm, Kathryn R Nightingale, Paul A Dayton, Virginie Papadopoulou, Erica P McCune, David Q Le, Peter Lindholm, Kathryn R Nightingale, Paul A Dayton, Virginie Papadopoulou",2022 Jun 30,"Ultrasound monitoring, both in the form of Doppler and 2D echocardiography, has been used post-dive to detect decompression bubbles circulating in the bloodstream. With large variability in both bubble time course and loads, it has been hypothesised that shorter periods between imaging, or even continuous imaging, could provide more accurate post-dive assessments. However, while considering applications of ultrasound imaging post-decompression, it may also be prudent to consider the possibility of ultrasound-induced bioeffects. Clinical ultrasound studies using microbubble contrast agents have shown bioeffect generation with acoustic powers much lower than those used in post-dive monitoring. However, to date no studies have specifically investigated potential bioeffect generation from continuous post-dive echocardiography. This review discusses what can be drawn from the current ultrasound and diving literature on the safety of bubble sonication and highlights areas where more studies are needed. An overview of the ultrasound-bubble mechanisms that lead to bioeffects and analyses of ultrasound contrast agent studies on bioeffect generation in the pulmonary and cardiovascular systems are provided to illustrate how bubbles under ultrasound can cause damage within the body. Along with clinical ultrasound studies, studies investigating the effects of decompression bubbles under ultrasound are analysed and open questions regarding continuous post-dive monitoring safety are discussed.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/35732286/,2022-11-27 11:18:36 PM
Audit of waist measurement methods during statutory diving medical assessments,"N Williams, A Moore, M Woods, S Forman, N Williams, A Moore, M Woods, S Forman",2021 Aug 20,"Background:
        
      
      Measurement of waist circumference is used to assess abdominal fat and risk of heart disease, type 2 diabetes, cancer and stroke. It is performed in several clinical settings for health promotion and medical assessment purposes, including statutory medical assessments where results may influence decisions on fitness to work. Under the Diving at Work Regulations 1997, working divers must have an annual assessment of their fitness to dive performed by an approved medical examiner of divers (AMED), appointed by the Health and Safety Executive (HSE). The assessment includes measurement of height, weight and waist circumference, the latter used as an indicator of central adiposity and associated health risks.
    


          Aims:
        
      
      To establish the practice of AMEDs in measuring waist circumference of working divers undergoing medical assessment to determine their fitness to dive.
    


          Methods:
        
      
      Ninety-seven AMEDs were sent a questionnaire and asked to describe their current practice in measuring waist circumference. The response rate was 79%. The audit standard used was the consensus document published by the World Health Organization (WHO).
    


          Results:
        
      
      Of the 77 responses, 76 were completed sufficiently to allow analysis. When the waist was measured, there was consistency in the diver's level of clothing, stage of breathing and posture for the procedure but variability in the site of measurement. Only 7/76 (9%) respondents carried out waist measurement fully in line with WHO guidance.
    


          Conclusions:
        
      
      The audit has identified that there is a need for guidance for AMEDs on measuring waist circumference in the statutory medical assessment of working divers.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/34415343/,2022-11-27 11:18:37 PM
Repeated hyperbaric exposure and glass ampoule safety,"Soon Yee Teoh, Venkat Narasimham Vangaveti, Soon Yee Teoh, Venkat Narasimham Vangaveti",2018 Jun 30,"Introduction:
        
      
      It has been our institution's policy to not place glass medication ampoules inside our hyperbaric chamber for fear of rupture. There is only a small and conflicting amount of data as to whether glass ampoules are safe for use under hyperbaric conditions.
    


          Objectives:
        
      
      The primary objective of this study was to test the safety and usability of glass medication ampoules inside a hyperbaric chamber.
    


          Methods:
        
      
      Repetitive, rapidly staged compressions and decompressions were performed on multiple different glass medications ampoules inside the medical lock of a medical hyperbaric chamber. Medication ampoules of varying sizes (1 ml to 10 ml) of medication that may be required in a hyperbaric emergency were assessed. The ampoules were rapidly compressed 100 times to pressures of 142 kPa, 183 kPa, 300 kPa, 405 kPa and 507 kPa. They were then dropped from a height of 30 cm while compressed at 507 kPa and then half the ampoules were opened while pressurized at 507 kPa.
    


          Results:
        
      
      No ampoules were broken during compression or decompression. No ampoules broke when dropped from 30 cm onto the chamber floor. All ampoules opened at a pressure of 507 kPa functioned normally. No lids/ampoules shattered upon opening.
    


          Conclusion:
        
      
      This study suggests that glass medication ampoules appear to be safe for use inside a medical hyperbaric chamber at routine treatment pressures.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/29888383/,2022-11-27 11:18:38 PM
