title,writer,date,abstract,published_institution_url,original_url,timestamp
Achondroplasia,"Janet M Legare, Margaret P Adam, David B Everman, Ghayda M Mirzaa, Roberta A Pagon, Stephanie E Wallace, Lora JH Bean, Karen W Gripp, Anne Amemiya, Janet M Legare, Margaret P Adam, David B Everman, Ghayda M Mirzaa, Roberta A Pagon, Stephanie E Wallace, Lora JH Bean, Karen W Gripp, Anne Amemiya",,"Clinical characteristics:
        
      
      Achondroplasia is the most common cause of disproportionate short stature. Affected individuals have rhizomelic shortening of the limbs, macrocephaly, and characteristic facial features with frontal bossing and midface retrusion. In infancy, hypotonia is typical, and acquisition of developmental motor milestones is often both aberrant in pattern and delayed. Intelligence and life span are usually near normal, although craniocervical junction compression increases the risk of death in infancy. Additional complications include obstructive sleep apnea, middle ear dysfunction, kyphosis, and spinal stenosis.
    


          Diagnosis/testing:
        
      
      Achondroplasia can be diagnosed by characteristic clinical and radiographic findings in most affected individuals. In individuals in whom there is diagnostic uncertainty or who have atypical findings, identification of a heterozygous pathogenic variant in FGFR3 can establish the diagnosis.
    


          Management:
        
Treatment of manifestations: Vosoritide, a C-type natriuretic peptide (CNP) analog, was recently approved to enhance height in individuals with achondroplasia from age five years until growth plates close. Ventriculoperitoneal shunt may be required for increased intracranial pressure; suboccipital decompression as indicated for signs and symptoms of craniocervical junction compression; adenotonsillectomy, positive airway pressure, and, rarely, tracheostomy to correct obstructive sleep apnea; pressure-equalizing tubes for middle ear dysfunction; monitor and treat obesity; evaluation and treatment by an orthopedist if progressive bowing of the legs arises; spinal surgery may be needed for severe, persistent kyphosis; surgery to correct spinal stenosis in symptomatic adults; modification in the school and work setting to optimize function; educational support in socialization and school adjustment.
    

Surveillance: Monitor height, weight, and head circumference in childhood using growth curves standardized for achondroplasia; evaluation of developmental milestones throughout infancy and childhood using achondroplasia-specific standards; baseline neuroimaging of craniocervical junction and brain in infancy; neurologic examinations monitoring for signs of cervical myelopathy; monitor for signs and symptoms of sleep apnea; hearing evaluation as a newborn and tympanometric and behavioral audiometric evaluation by age approximately one year; monitor for middle ear problems or evidence of hearing loss in childhood; clinical assessment for kyphosis and bowed legs, with radiographic evaluation and referral to an orthopedist if necessary; in adults, clinical history and neurologic examination to screen for spinal stenosis with development of any new signs or symptoms or at least every three to five years; discuss social adjustment at each visit with primary care provider.
    

Agents/circumstances to avoid: Rear-facing car seats should be used as long as possible to avoid injury from motor vehicle accident. Avoid soft-back infant seats and front carriers without a firm back. Avoid activities in which there is risk of injury to the craniocervical junction, such as collision sports; use of a trampoline; diving from diving boards; vaulting in gymnastics; and hanging upside down from the knees or feet on playground equipment (due to risk of falling onto the head or neck).
    

Pregnancy management: Pregnant women with achondroplasia must undergo cesarean section delivery because of small pelvic size.
    


          Genetic counseling:
        
      
      Achondroplasia is inherited in an autosomal dominant manner. Around 80% of individuals with achondroplasia have parents with average stature and have achondroplasia as the result of a de novo pathogenic variant. Such parents have a very low risk of having another child with achondroplasia. An individual with achondroplasia who has a reproductive partner with average stature is at 50% risk in each pregnancy of having a child with achondroplasia. When both parents have achondroplasia, the risk to their offspring of having average stature is 25%; of having achondroplasia, 50%; and of having homozygous achondroplasia (a lethal condition), 25%. If the proband and the proband's reproductive partner are affected with different dominantly inherited skeletal dysplasias, genetic counseling becomes more complicated because of the risk of inheriting two dominant skeletal dysplasias. If the FGFR3 pathogenic variant has been identified in the affected parent or parents, prenatal testing for a pregnancy at increased risk for achondroplasia is possible.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/20301331/,2022-11-28 02:47:04 AM
Alternative responses to predation in two headwater stream minnows is reflected in their contrasting diel activity patterns,"Wilbert T Kadye, Anthony J Booth, Wilbert T Kadye, Anthony J Booth",2014 Apr 1,"Animals exhibit diel periodicity in their activity in part to meet energy requirements whilst evading predation. A competing hypothesis suggests that partitioning of diel activities is less important because animals capitalise on opportunity. To test these hypotheses we examined the diel activity patterns for two cyprinid minnows, chubbyhead barb Barbus anoplus and the Eastern Cape redfin minnow Pseudobarbus afer that both occur within headwater streams in the Eastern Cape, South Africa. Chubbyhead barbs exhibited consistent nocturnal activity based on both field and laboratory observations. Due to the absence of fish predators within its habitat, its nocturnal behaviour suggests a response to the cost associated with diurnal activity, such as predation risk by diving and wading birds. In contrast, redfin minnows showed high diurnal activity and a shoaling behaviour in the wild, whereas, in the laboratory, they showed high refuge use during the diel cycle. Despite their preference for refuge in the laboratory, they were diurnally active, a behaviour that was consistent with observations in the wild. The diurnal activity of this species suggests a response to the cost associated with nocturnal activity. Such a cost could be inferred from the presence of the longfin eel, a native predator that was active at night, whereas the daytime shoaling behaviour suggests an anti-predator mechanism to diurnal visual predators. The implications of these findings relate to the impacts associated with the potential invasions by non-native piscivores that occur in the mainstem sections. Diurnal activity patterns for redfin minnows, that are IUCN-listed as endangered, may, in part, explain their susceptibility to high predation by visual non-native piscivores, such as bass and trout. In contrast, the nocturnal habits of chubbyhead barbs suggest a probable pre-adaptation to visual predation. The likelihood of invasion by nocturnally-active sharptooth catfish Clarias gariepinus, however, may compromise this prior advantage.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/24691382/,2022-11-28 02:47:05 AM
Interobserver agreement in retrospective chart reviews for factors associated with cervical spine injuries in children,"Cody S Olsen, Nathan Kuppermann, David M Jaffe, Kathleen Brown, Lynn Babcock, Prashant V Mahajan, Julie C Leonard, Pediatric Emergency Care Applied Research Network (PECARN) Cervical Spine Injury Study Group, Cody S Olsen, Nathan Kuppermann, David M Jaffe, Kathleen Brown, Lynn Babcock, Prashant V Mahajan, Julie C Leonard, Pediatric Emergency Care Applied Research Network (PECARN) Cervical Spine Injury Study Group",2015 Apr,"Objectives:
        
      
      The objective was to describe the interobserver agreement between trained chart reviewers and physician reviewers in a multicenter retrospective chart review study of children with cervical spine injuries (CSIs).
    


          Methods:
        
      
      Medical records of children younger than 16 years old with cervical spine radiography from 17 Pediatric Emergency Care Applied Research Network (PECARN) hospitals from years 2000 through 2004 were abstracted by trained reviewers for a study aimed to identify predictors of CSIs in children. Independent physician-reviewers abstracted patient history and clinical findings from a random sample of study patient medical records at each hospital. Interobserver agreement was assessed using percent agreement and the weighted kappa (κ) statistic, with lower 95% confidence intervals.
    


          Results:
        
      
      Moderate or better agreement (κ > 0.4) was achieved for most candidate CSI predictors, including altered mental status (κ = 0.87); focal neurologic findings (κ = 0.74); posterior midline neck tenderness (κ = 0.74); any neck tenderness (κ = 0.89); torticollis (κ = 0.79); complaint of neck pain (κ = 0.83); history of loss of consciousness (κ = 0.89); nonambulatory status (κ = 0.74); and substantial injuries to the head (κ = 0.50), torso/trunk (κ = 0.48), and extremities (κ = 0.59). High-risk mechanisms showed near-perfect agreement (diving, κ = 1.0; struck by car, κ = 0.93; other motorized vehicle crash, κ = 0.93; fall, κ = 0.92; high-risk motor vehicle collision, κ = 0.89; hanging, κ = 0.80). Fair agreement was found for clotheslining mechanisms (κ = 0.36) and substantial face injuries (κ = 0.40).
    


          Conclusions:
        
      
      Most retrospectively assessed variables thought to be predictive of CSIs in blunt trauma-injured children had at least moderate interobserver agreement, suggesting that these data are sufficiently valid for use in identifying potential predictors of CSI.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/25779540/,2022-11-28 02:47:06 AM
Investigation of Brain Impairment Using Diffusion-Weighted and Diffusion Tensor Magnetic Resonance Imaging in Experienced Healthy Divers,"Mehmet Hakan Seyithanoğlu, Anas Abdallah, Tolga Turan Dündar, Serkan Kitiş, Ayşe Aralaşmak, Meliha Gündağ Papaker, Hadi Sasani, Mehmet Hakan Seyithanoğlu, Anas Abdallah, Tolga Turan Dündar, Serkan Kitiş, Ayşe Aralaşmak, Meliha Gündağ Papaker, Hadi Sasani",2018 Nov 17,"BACKGROUND The aim of this study was to understand the changes of decompression illness in healthy divers by comparing diffusion-weighted (DWI) and diffusion tensor MRI findings among healthy professional divers and healthy non-divers with no history of diving. MATERIAL AND METHODS A total of 26 people were recruited in this prospective study: 11 experienced divers with no history of neurological decompression disease (cohort) and 15 healthy non-divers (control). In all study subjects, we evaluated apparent diffusion coefficient (ADC) and type of diffusion tensor metric fractional anisotropy (FA) values of different brain locations (e.g., frontal and parieto-occipital white matter, hippocampus, globus pallidus, putamen, internal capsule, thalamus, cerebral peduncle, pons, cerebellum, and corpus callosum). RESULTS ADC values of hippocampus were high in divers but low in the control group; FA values of globus pallidus and putamen were lower in divers compared to the control group. DWI depicted possible changes due to hypoxia in different regions of the brain. Statistically significant differences in ADC values were found in hypoxia, particularly in the hippocampus (p=0.0002), while FA values in the globus pallidus and putamen were statistically significant (p=0.015 and p=0.031, respectively). We detected forgetfulness in 6 divers and deterioration in fine-motor skills in 2 divers (p=0.002 and p=0.17, respectively). All of them were examined using neuro-psychometric tests. CONCLUSIONS Repeated hyperbaric exposure increases the risk of white matter damage in experienced healthy divers without neurological decompression illness. The hippocampus, globus pallidus, and putamen are the brain areas responsible for memory, learning, navigation, and fine-motor skills and are sensitive to repeated hyperbaric exposure.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/30447152/,2022-11-28 02:47:07 AM
"Softball injuries treated in US EDs, 1994 to 2010","John C Birchak, Lynne M Rochette, Gary A Smith, John C Birchak, Lynne M Rochette, Gary A Smith",2013 Jun,"Background:
        
      
      Softball is a popular participant sport in the United States. This study investigated the epidemiology of softball injuries with comparisons between children and adults.
    


          Methods:
        
      
      Data from the National Electronic Injury Surveillance System for patients 7 years and older treated in an emergency department (ED) for a softball injury from 1994 through 2010 were analyzed.
    


          Results:
        
      
      An estimated 2107823 (95% confidence interval [CI], 1736417-2479229) patients were treated in US EDs for a softball injury during the 17-year study period. The annual number of injuries decreased by 23.0% from 1994 to 2010 (P < .001); however, during the last 6 years of the study, injuries increased by 11.7% (P = .008). The annual rate of softball injuries increased significantly during the study period (P = .035). The most commonly injured body regions were the hand/wrist (22.2%) and face (19.3%). Being hit by a ball was the most common mechanism of injury (52.4%) and accounted for most of face (89.6%) and head (75.7%) injuries. Injuries associated with running (relative risk, 2.36; 95% CI, 1.97-2.82) and diving for a ball (relative risk, 4.61; 95% CI, 3.50-6.09) were more likely to occur among adult than pediatric patients.
    


          Conclusions:
        
      
      To our knowledge, this is the first study to investigate softball injuries using a nationally representative sample. Softball is a common source of injury among children and adults. Increased efforts are needed to promote safety measures, such as face guards, mouth guards, safety softballs, and break-away bases, to decrease these injuries.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/23602754/,2022-11-28 02:47:07 AM
Medical expenditures in division I collegiate athletics: an analysis by sport and gender,"Christopher C Kaeding, James Borchers, Janine Oman, Angela Pedroza, Christopher C Kaeding, James Borchers, Janine Oman, Angela Pedroza",2014 Sep,"Objective:
        
      
      Medical expenses for collegiate athletics include providing a training room with its supplies, equipment, personnel costs, and insurance coverage. Additional expenses beyond the training room include imaging, diagnostic testing, specialty consultations, and surgeries. We hypothesized that there would be no difference in average expenses or number of claims between male and female athletes over a 5-year period.
    


          Design:
        
      
      Prospective patient cohort.
    


          Setting:
        
      
      A sports medicine center serving athletes in Big 10 Conference intercollegiate sports.
    


          Assessment of risk factors:
        
      
      All medical claims and charges for 36 varsity teams were analyzed from 2005 to 2010. The teams were categorized into 3 groups: female-only teams, male-only teams, and coed teams. Analysis of sports with corresponding male and female teams was also performed.
    


          Main outcome measurements:
        
      
      Claims and charges for medical care for 36 intercollegiate athletic teams over 5 years.
    


          Results:
        
      
      Individual team claims and charges were stable over the study period. In 11 of the 14 sex-matched sports, the female teams had higher average annual charges. After normalizing for roster size in the sex-matched sports, females had 0.97 more average annual claims (P < 0.01) and $1459 higher annual charges (P = 0.001) than their male counterparts. The charges per claim were similar between the sexes. The 5 teams with the highest average annual charges were football, wrestling, softball, women's crew, and men's lacrosse. When normalized for roster size, the 5 sports with the highest average annual charges per athlete were softball, women's diving, men's basketball, wrestling, and men's gymnastics.
    


          Conclusion:
        
      
      Charges per claim were similar between the sex-matched sports, but the female sports had a higher number of annual claims per athlete and thus higher total charges per athlete/year. Football had the highest average annual total charges as a team, but when normalized for roster size football charges per athlete/year were similar to those of other sports.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/25295769/,2022-11-28 02:47:08 AM
Behavioral effects in adult zebrafish after developmental exposure to carbaryl,"Daniela Correia, Ana Rita Almeida, Joana Santos, Ana Luísa Machado, Olga Koba Ucun, Vladimír Žlábek, Miguel Oliveira, Inês Domingues, Daniela Correia, Ana Rita Almeida, Joana Santos, Ana Luísa Machado, Olga Koba Ucun, Vladimír Žlábek, Miguel Oliveira, Inês Domingues",2019 Nov,"Chemical exposure during the early life stages of development may have long lasting effects on organisms that are rarely studied. The present work intended to evaluate the effect of embryonic exposure to the pesticide carbaryl on adult fish behavior. Zebrafish (Danio rerio) embryos were exposed, for 4 days, to sublethal concentrations of carbaryl (0.01, 0.1 and 1.0 mg/L) plus a control and then kept in standard cultivation conditions until adulthood. A battery of behavioral tests was then performed to assess anxiety-like behavior (locomotor activity, thigmotaxis and novel tank diving test), social behavior, and feeding. Developmental exposure of zebrafish to sublethal concentrations of carbaryl produced important behavioral alterations in the adulthood. Main effects included decreased locomotion/hypoactivity (increase in slow movements and decrease of medium and rapid movements), especially in the light periods. Moreover, spatial pattern also changed: while during dark periods control fish increased activity in the outer zone of the tank, this was not observed in exposed fish. Overall, this demonstrated the importance of life stage exposure, clearly demonstrating long lasting effects of a (chemical) stress event at embryonic stages. This data supports the need of considering this scenario in environmental risk evaluations. Further work should focus on the mechanistic effects of developmental disruption responsible for the effects observed.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/31561291/,2022-11-28 02:47:09 AM
Behavioural responses of white sharks to specific baits during cage diving ecotourism,"Edgar E Becerril-García, Edgar M Hoyos-Padilla, Primo Micarelli, Felipe Galván-Magaña, Emilio Sperone, Edgar E Becerril-García, Edgar M Hoyos-Padilla, Primo Micarelli, Felipe Galván-Magaña, Emilio Sperone",2020 Jul 7,"This study describes the effect of different baits on the attraction, surface behaviour and conditioning of white sharks Carcharodon carcharias during local ecotourism activities. The sightings, behaviours, and pictures used for photographic identification were obtained during August to November 2012-2014 onboard tourist boats in Guadalupe Island, Mexico. Four types of baits were used: (1) frozen bait; (2) frozen bait and natural chum; (3) fresh fish bait; and (4) mackerel bags. Data were analysed according to sex, maturity and the total of sharks using 6,145 sightings of 121 white sharks. The type of bait showed no significant difference on the effectiveness to attracting sharks. Ethological analysis showed that the type of bait had a significant effect on the shark's surface behaviour during its interactions with boats. Natural chum and fresh baits showed short term behavioural patterns constituted by increased number of violent interactions with the bait, while the frozen bait did not generate a defined behavioural pattern. Conditioning of white sharks was determined by the number of interactions and the consumption frequency of the bait. Fifty nine percent of sharks (n = 41) showed no conditioning, 36% (n = 25) showed a low risk and only 5% (n = 3) were found to have a high risk of conditioning. The results suggest that current ecotourism has no effect on the conditioning of the white sharks, and that all baits have a similar effectiveness for attracting the sharks. However, a different behavioural pattern was observed when fresh bait and chum were used, which could increase the potential of accidents during ecotourism.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/32636493/,2022-11-28 02:47:10 AM
EPIDEMIOLOGY AND RISK FACTORS FOR NONFATAL DROWNING IN THE MIGRANT CHILDREN,"Yinchao Zhu, Guozhang Xu, Hui Li, Yaqin Huang, Ke Ding, Jieping Chen, Yinchao Zhu, Guozhang Xu, Hui Li, Yaqin Huang, Ke Ding, Jieping Chen",2015 Nov,"The purpose of this study was to determine the incidence and potential risk factors for nonfatal drowning among migrant workers' children in China. We conducted a cross-sectional survey of students from third to ninth grade at five Migrant Workers' Children schools in Ningbo, China in 2014. General information and a history of nonfatal drowning was obtained from self-reported questionnaires by migrant students. A multivariate logistic regression model was used to identify potential risk factors. A total 3,859 students were included in the current study. Of these, 13.4% had experienced a nonfatal drowning accident (15.2% for males, 11.2% for females). Most nonfatal drowning occurred in natural water settings. Diving into unknown water without adult supervision had the greatest association with history of nonfatal drowning [odds ratio (OR) = 1.97; 95% confidential interval (CI): 1.31-2.95], followed by fishing in water (OR = 1.50; 95% CI: 1.05-2.14), swimming or playing in water (OR = 1.47; 95% CI: 1.02-2.12), and trying to rescue peers in the water if they were drowning (OR = 1.31; 95% CI: 1.04-1.64). There were factors associated with a lower risk of drowing: having a parent accompany the child to school (OR = 0.69; 95% CI: 0.51-0.93),understanding the the danger of swimming alone (OR = 0.69; 95% CI: 0.48-0.99) and having a knowledge about water safety (OR = 0.98; 95% CI: 0.98-0.99). The study population was at inceased risk for nonfatal drowning. Preventive measures, such as improved water-safety knowledge, decreasing risky water-related activities and better supervision of children need to be developed and tested to decrease the risk of nonfatal drowning among the study population.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/26867370/,2022-11-28 02:47:10 AM
Uncommon Occurrences of Air Embolism: Description of Cases and Review of the Literature,"Giorgio Berlot, Adriano Rinaldi, Marco Moscheni, Massimo Ferluga, Perla Rossini, Giorgio Berlot, Adriano Rinaldi, Marco Moscheni, Massimo Ferluga, Perla Rossini",2018 Jul 8,"Many different risk factors have been associated with the occurrence of gas embolism making this potentially lethal complication easily avoidable. However, this condition can occur in circumstances not commonly reported. Three different and extremely uncommon cases of gas embolism are presented and discussed: the first was caused by the voluntary ingestion of hydrogen peroxide, the second occurred during a retrograde cholangiopancreatography, and the last followed the intrapleural injection of Urokinase. Whereas in the first patient the gas embolism was associated with only relatively mild digestive symptoms, in the remaining two it caused a massive cerebral ischemia and an extended myocardial infarction, respectively. Despite a hyperbaric oxygen therapy performed timely in each case, only the first patient survived. The classical risk factors associated with gas embolism like indwelling central venous catheters, diving accidents, etc. are rather well known and thus somewhat preventable; however, a number of less common and difficult-to-recognize causes can determine this condition, making the correct diagnosis elusive and delaying the hyperbaric oxygen therapy, whose window of opportunity is rather narrow. Thus, a gas embolism should be suspected in the presence of not otherwise explainable sudden neurologic and/or cardiovascular symptoms also in circumstances not typically considered at risk.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/30073096/,2022-11-28 02:47:11 AM
Comparison of Reef Fish Survey Data Gathered by Open and Closed Circuit SCUBA Divers Reveals Differences in Areas With Higher Fishing Pressure,"Andrew E Gray, Ivor D Williams, Kostantinos A Stamoulis, Raymond C Boland, Kevin C Lino, Brian B Hauk, Jason C Leonard, John J Rooney, Jacob M Asher, Keolohilani H Lopes Jr, Randall K Kosaki, Andrew E Gray, Ivor D Williams, Kostantinos A Stamoulis, Raymond C Boland, Kevin C Lino, Brian B Hauk, Jason C Leonard, John J Rooney, Jacob M Asher, Keolohilani H Lopes Jr, Randall K Kosaki",2016 Dec 9,"Visual survey by divers using open-circuit (OC) SCUBA is the most widely used approach to survey coral reef fishes. Therefore, it is important to quantify sources of bias in OC surveys, such as the possibility that avoidance of OC divers by fishes can lead to undercounting in areas where targeted species have come to associate divers with a risk of being speared. One potential way to reduce diver avoidance is to utilize closed circuit rebreathers (CCRs), which do not produce the noise and bubbles that are a major source of disturbance associated with OC diving. For this study, we conducted 66 paired OC and CCR fish surveys in the Main Hawaiian Islands at locations with relatively high, moderate, and light fishing pressure. We found no significant differences in biomass estimates between OC and CCR surveys when data were pooled across all sites, however there were differences at the most heavily fished location, Oahu. There, biomass estimates from OC divers were significantly lower for several targeted fish groups, including surgeonfishes, targeted wrasses, and snappers, as well as for all targeted fishes combined, with mean OC biomass between 32 and 68% of mean CCR biomass. There were no clear differences between OC and CCR biomass estimates for these groups at sites with moderate or low fishing pressure, or at any location for other targeted fish groups, including groupers, parrotfishes, and goatfishes. Bias associated with avoidance of OC divers at heavily fished locations could be substantially reduced, or at least calibrated for, by utilization of CCR. In addition to being affected by fishing pressure, the extent to which avoidance of OC divers is problematic for visual surveys varies greatly among taxa, and is likely to be highly influenced by the survey methodology and dimensions used.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/27936044/,2022-11-28 02:47:12 AM
Rescue of drowning victims and divers: is mechanical ventilation possible underwater? A pilot study,"Bernd E Winkler, Claus Martin Muth, Wataru Kaehler, Gebhard Froeba, Michael Georgieff, Andreas Koch, Bernd E Winkler, Claus Martin Muth, Wataru Kaehler, Gebhard Froeba, Michael Georgieff, Andreas Koch",2013 Jun,"Introduction:
        
      
      In-water resuscitation has recently been proposed in the European resuscitation guidelines. Initiation of mechanical ventilation underwater might be considered when an immediate ascent to the surface is impossible or dangerous. The present study evaluated the feasibility of such ventilation underwater.
    


          Methods:
        
      
      A resuscitation manikin was ventilated using an Interspiro® MK II full-face mask or with an Oxylator® ventilator via a facemask or a laryngeal tube, or with mouth-to-tube inflation. Tidal volumes achieved by the individual methods of ventilation were assessed. The ventilation tests were performed during dives in the wet compartment of a recompression chamber and in a lake. Ventilation was tested at 40, 30, 20, 12, 9 and 6 metres' depth.
    


          Results:
        
      
      Ventilation was impossible with the cuffed mask and only sufficient after laryngeal intubation for a small number of breaths. Laryngeal tube ventilation was associated with the aspiration of large amounts of water and the Oxylator failed during the ascent. Efficient ventilation with the MK II full-face mask was also possible only for a short period. An absolutely horizontal position of the manikin was required for successful ventilation, which is likely to be difficult to achieve in open water. Leakage at the sealing lip of the full-face mask and the cuff of the laryngeal tube led to intrusion of water and resulted in subsequent complete failure of ventilation.
    


          Conclusions:
        
      
      The efficacy of underwater ventilation seems to be poor with any of the techniques trialed. Water aspiration frequently makes ventilation impossible and might foster emphysema aquosum-like air trapping and, therefore, increase the risk of pulmonary barotrauma during ascent. Because the limitations of underwater ventilation are substantial even under ideal conditions, it cannot be recommended presently for real diving conditions.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/23813460/,2022-11-28 02:47:13 AM
Assessing ecological correlates of marine bird declines to inform marine conservation,"L Ignacio Vilchis, Christine K Johnson, Joseph R Evenson, Scott F Pearson, Karen L Barry, Peter Davidson, Martin G Raphael, Joseph K Gaydos, L Ignacio Vilchis, Christine K Johnson, Joseph R Evenson, Scott F Pearson, Karen L Barry, Peter Davidson, Martin G Raphael, Joseph K Gaydos",2015 Feb,"Identifying drivers of ecosystem change in large marine ecosystems is central for their effective management and conservation. This is a sizable challenge, particularly in ecosystems transcending international borders, where monitoring and conservation of long-range migratory species and their habitats are logistically and financially problematic. Here, using tools borrowed from epidemiology, we elucidated common drivers underlying species declines within a marine ecosystem, much in the way epidemiological analyses evaluate risk factors for negative health outcomes to better inform decisions. Thus, we identified ecological traits and dietary specializations associated with species declines in a community of marine predators that could be reflective of ecosystem change. To do so, we integrated count data from winter surveys collected in long-term marine bird monitoring programs conducted throughout the Salish Sea--a transboundary large marine ecosystem in North America's Pacific Northwest. We found that decadal declines in winter counts were most prevalent among pursuit divers such as alcids (Alcidae) and grebes (Podicipedidae) that have specialized diets based on forage fish, and that wide-ranging species without local breeding colonies were more prone to these declines. Although a combination of factors is most likely driving declines of diving forage fish specialists, we propose that changes in the availability of low-trophic prey may be forcing wintering range shifts of diving birds in the Salish Sea. Such a synthesis of long-term trends in a marine predator community not only provides unique insights into the types of species that are at risk of extirpation and why, but may also inform proactive conservation measures to counteract threats--information that is paramount for species-specific and ecosystem-wide conservation.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/25195954/,2022-11-28 02:47:14 AM
Idiopathic cold urticaria and anaphylaxis,"Sakine Işk, Zeynep Arkan-Ayyldz, Sule Caglayan Sozmen, Özkan Karaman, Nevin Uzuner, Sakine Işk, Zeynep Arkan-Ayyldz, Sule Caglayan Sozmen, Özkan Karaman, Nevin Uzuner",2014 Jan,"Cold urticaria (CU) is a subtype of physical urticaria characterized by the development of urticaria and angioedema after cold exposure. Symptoms typically occur minutes after skin exposure to cold air, liquids, and objects. Most common method to confirm the diagnosis of CU is through ice cube challenge test, but 20% of patients with CU have negative ice cube challenge test results. The greatest risk with this kind of urticaria is the development of systemic reaction resulting in a hemodynamic collapse during generalized cold exposure. We report a case of a patient who developed CU and anaphylaxis during swimming and diving in the sea.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/24378859/,2022-11-28 02:47:14 AM
Disordered eating and eating disorders in aquatic sports,"Anna Melin, Monica Klungland Torstveit, Louise Burke, Saul Marks, Jorunn Sundgot-Borgen, Anna Melin, Monica Klungland Torstveit, Louise Burke, Saul Marks, Jorunn Sundgot-Borgen",2014 Aug,"Disordered eating behavior (DE) and eating disorders (EDs) are of great concern because of their associations with physical and mental health risks and, in the case of athletes, impaired performance. The syndrome originally known as the Female Athlete Triad, which focused on the interaction of energy availability, reproductive function, and bone health in female athletes, has recently been expanded to recognize that Relative Energy Deficiency in Sport (RED-S) has a broader range of negative effects on body systems with functional impairments in both male and female athletes. Athletes in leanness-demanding sports have an increased risk for RED-S and for developing EDs/DE. Special risk factors in aquatic sports related to weight and body composition management include the wearing of skimpy and tight-fitting bathing suits, and in the case of diving and synchronized swimming, the involvement of subjective judgments of performance. The reported prevalence of DE and EDs in athletic populations, including athletes from aquatic sports, ranges from 18 to 45% in female athletes and from 0 to 28% in male athletes. To prevent EDs, aquatic athletes should practice healthy eating behavior at all periods of development pathway, and coaches and members of the athletes' health care team should be able to recognize early symptoms indicating risk for energy deficiency, DE, and EDs. Coaches and leaders must accept that DE/EDs can be a problem in aquatic disciplines and that openness regarding this challenge is important.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/24667155/,2022-11-28 02:47:15 AM
Epidemiology of concussion in sport: a literature review,"Michael B Clay, Kari L Glover, Duane T Lowe, Michael B Clay, Kari L Glover, Duane T Lowe",2013 Dec,"Objective:
        
      
      The purpose of this study was to summarize sport concussion incidence data, identify sports that present higher injury frequency, reveal the degree of risk in some lesser-known sports, and outline specific details within the sports literature that raise additional concerns, such as helmet-to-helmet contact and player positions that experience frequent impact.
    


          Methods:
        
      
      A systematic literature review of Pub Med using keyword search on injury, concussion, and sports was performed through May 2012. Abstracts were identified, selections were made based upon inclusion criteria, and full-length articles were obtained. Additional articles were considered following review of reference sections. Articles were reviewed and tabulated according to sport.
    


          Results:
        
      
      Two hundred eighty-nine articles were screened, and 62 articles were reviewed. The overall incidence of concussion in sport ranged from 0.1 to 21.5 per 1000 athletic exposures. The lowest incidence was reported in swimming and diving. Concussion incidence was highest in Canadian junior ice hockey, but elevated incidence in American football remains a concern because of the large number of participants.
    


          Conclusions:
        
      
      The literature reviewed included incidence of concussion on the field of play under real-world conditions and influenced by the current culture of sport. The studies examined in this article show that there is risk of concussion in nearly every sport. Some sports have higher concussion frequency than others, which may depend upon the forces and roles of the positions played in these sports. Younger athletes have a higher incidence of concussion, and female incidence is greater than male in many comparable sports. Headgear may reduce concussion in some sports but may also give athletes a false sense of protection.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/24396326/,2022-11-28 02:47:16 AM
